PLAYER NAME,DATE,TM,AGAINST,OPP,SCORE,MIN,PTS,REB,AST,STL,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TS%,OREB,DREB,TOV,PF,PLUS/MINUS
Scottie Barnes,"Sat
12/30",TOR,@,DET,"L
127-129",36,22,9,2,2,1,8,20,40.0,1,5,20.0,5,5,100.0,49.5,2,7,1,4,=+1
Scottie Barnes,"Fri
12/29",TOR,@,BOS,"L
118-120",38,30,10,5,1,3,10,24,41.7,7,15,46.7,3,4,75.0,58.2,3,7,2,2,-3
Scottie Barnes,"Wed
12/27",TOR,@,WAS,"W
132-102",33,20,12,8,3,2,8,16,50.0,4,8,50.0,0,0,,62.5,5,7,2,0,=+10
Scottie Barnes,"Sat
12/23",TOR,vs,UTA,"L
119-126",38,32,14,7,0,1,12,23,52.2,4,8,50.0,4,4,100.0,64.6,3,11,4,4,-6
Scottie Barnes,"Fri
12/22",TOR,@,PHI,"L
111-121",35,12,7,7,1,4,3,11,27.3,2,7,28.6,4,4,100.0,47.0,1,6,3,0,-1
Scottie Barnes,"Wed
12/20",TOR,vs,DEN,"L
104-113",33,30,10,5,0,1,13,22,59.1,1,5,20.0,3,4,75.0,63.1,1,9,2,0,-4
Scottie Barnes,"Mon
12/18",TOR,vs,CHA,"W
114-99",39,22,17,7,0,3,7,14,50.0,1,2,50.0,7,7,100.0,64.4,5,12,5,3,=+22
Scottie Barnes,"Fri
12/15",TOR,vs,ATL,"L
104-125",34,23,4,8,1,2,9,15,60.0,1,5,20.0,4,8,50.0,62.1,1,3,3,2,-19
Scottie Barnes,"Wed
12/13",TOR,vs,ATL,"W
135-128",34,27,10,6,0,1,11,14,78.6,3,4,75.0,2,3,66.7,88.1,1,9,3,3,=+7
Scottie Barnes,"Mon
12/11",TOR,@,NYK,"L
130-136",38,20,6,5,2,0,7,13,53.8,3,8,37.5,3,3,100.0,69.8,4,2,1,1,-10
Scottie Barnes,"Fri
12/8",TOR,@,CHA,"L
116-119",36,31,10,10,2,1,12,18,66.7,3,6,50.0,4,8,50.0,72.0,4,6,5,1,=+1
Scottie Barnes,"Wed
12/6",TOR,vs,MIA,"L
103-112",34,12,11,5,0,1,5,17,29.4,2,7,28.6,0,0,,35.3,3,8,3,2,-25
Scottie Barnes,"Fri
12/1",TOR,vs,NYK,"L
106-119",37,29,9,4,5,1,13,19,68.4,3,7,42.9,0,1,0.0,74.6,3,6,2,2,-7
Scottie Barnes,"Tue
1/30",TOR,@,CHI,"W
118-107",37,13,4,7,1,0,4,14,28.6,0,3,0.0,5,6,83.3,39.1,1,3,5,1,=+10
Scottie Barnes,"Sun
1/28",TOR,@,ATL,"L
125-126",38,24,4,8,0,2,8,14,57.1,0,0,,8,8,100.0,68.5,1,3,5,2,-11
Scottie Barnes,"Fri
1/26",TOR,vs,LAC,"L
107-127",35,23,5,4,1,0,9,21,42.9,1,5,20.0,4,5,80.0,49.6,1,4,1,1,-13
Scottie Barnes,"Mon
1/22",TOR,vs,MEM,"L
100-108",41,22,12,8,0,6,6,14,42.9,1,3,33.3,9,9,100.0,61.2,5,7,5,2,=+2
Scottie Barnes,"Sat
1/20",TOR,@,NYK,"L
100-126",33,9,6,7,0,2,4,14,28.6,0,3,0.0,1,3,33.3,29.4,2,4,3,2,-15
Scottie Barnes,"Thu
1/18",TOR,vs,CHI,"L
110-116",37,31,7,6,3,3,11,18,61.1,2,6,33.3,7,9,77.8,70.6,1,6,6,1,-3
Scottie Barnes,"Wed
1/17",TOR,vs,MIA,"W
121-97",34,20,5,8,2,1,9,16,56.3,1,6,16.7,1,1,100.0,60.8,2,3,5,2,=+5
Scottie Barnes,"Mon
1/15",TOR,vs,BOS,"L
96-105",41,10,13,2,2,0,5,12,41.7,0,2,0.0,0,0,,41.7,2,11,4,2,-1
Scottie Barnes,"Fri
1/12",TOR,@,UTA,"L
113-145",28,19,3,3,0,3,6,13,46.2,2,4,50.0,5,11,45.5,53.3,1,2,3,3,-21
Scottie Barnes,"Wed
1/10",TOR,@,LAC,"L
120-126",34,12,7,6,0,2,5,10,50.0,1,5,20.0,1,3,33.3,53.0,0,7,2,1,-9
Scottie Barnes,"Tue
1/9",TOR,@,LAL,"L
131-132",40,26,3,6,0,2,11,20,55.0,3,7,42.9,1,2,50.0,62.3,1,2,2,6,0
Scottie Barnes,"Sun
1/7",TOR,@,GSW,"W
133-118",24,6,2,3,1,1,3,11,27.3,0,4,0.0,0,0,,27.3,1,1,2,1,=+3
Scottie Barnes,"Fri
1/5",TOR,@,SAC,"L
130-135",35,20,4,6,1,2,8,15,53.3,4,8,50.0,0,0,,66.7,0,4,5,2,-23
Scottie Barnes,"Wed
1/3",TOR,@,MEM,"W
116-111",40,20,2,8,1,0,7,14,50.0,2,5,40.0,4,4,100.0,63.5,0,2,1,2,=+2
Scottie Barnes,"Mon
1/1",TOR,vs,CLE,"W
124-121",36,20,6,5,1,1,7,17,41.2,1,5,20.0,5,7,71.4,49.8,1,5,0,3,-5
Scottie Barnes,"Wed
2/28",TOR,vs,DAL,"L
125-136",39,19,11,7,3,1,9,22,40.9,0,5,0.0,1,3,33.3,40.7,5,6,4,2,-3
Scottie Barnes,"Mon
2/26",TOR,@,IND,"W
130-122",38,21,12,12,0,5,8,18,44.4,0,3,0.0,5,5,100.0,52.0,3,9,3,1,-4
Scottie Barnes,"Fri
2/23",TOR,@,ATL,"W
123-121",37,20,5,10,1,1,8,13,61.5,0,2,0.0,4,4,100.0,67.8,1,4,3,2,=+6
Scottie Barnes,"Thu
2/22",TOR,vs,BKN,"W
121-93",31,18,12,3,3,1,7,13,53.8,1,3,33.3,3,4,75.0,61.0,4,8,4,1,=+17
Scottie Barnes,"Wed
2/14",TOR,vs,IND,"L
125-127",36,29,12,8,1,1,12,22,54.5,0,4,0.0,5,5,100.0,59.9,2,10,6,1,=+2
Scottie Barnes,"Mon
2/12",TOR,vs,SAS,"L
99-122",30,7,9,9,1,1,3,15,20.0,1,3,33.3,0,1,0.0,22.7,5,4,5,3,-6
Scottie Barnes,"Sat
2/10",TOR,vs,CLE,"L
95-119",35,24,10,10,1,1,9,15,60.0,1,3,33.3,5,6,83.3,68.0,2,8,1,3,=+1
Scottie Barnes,"Fri
2/9",TOR,vs,HOU,"W
107-104",35,13,10,8,2,2,4,16,25.0,0,3,0.0,5,5,100.0,35.7,6,4,1,2,-2
Scottie Barnes,"Wed
2/7",TOR,@,CHA,"W
123-117",36,18,4,5,0,1,6,14,42.9,1,5,20.0,5,6,83.3,54.1,0,4,2,2,=+4
Scottie Barnes,"Mon
2/5",TOR,@,NOP,"L
100-138",25,17,5,4,0,2,5,12,41.7,2,5,40.0,5,6,83.3,58.1,2,3,1,1,-22
Scottie Barnes,"Sun
2/4",TOR,@,OKC,"L
127-135",48,19,7,9,0,1,8,15,53.3,3,5,60.0,0,1,0.0,61.5,3,4,3,3,=+4
Scottie Barnes,"Fri
2/2",TOR,@,HOU,"L
106-135",33,28,7,4,1,0,10,17,58.8,1,2,50.0,7,8,87.5,68.2,3,4,1,1,-10
Scottie Barnes,"Fri
3/1",TOR,vs,GSW,"L
105-120",16,10,6,3,1,0,4,7,57.1,2,5,40.0,0,0,,71.4,0,6,2,1,=+6
Terry Rozier,"Mon
10/30",CHA,vs,BKN,"L
121-133",41,23,3,9,1,1,10,19,52.6,2,6,33.3,1,1,100.0,59.2,0,3,2,2,-13
Terry Rozier,"Fri
10/27",CHA,vs,DET,"L
99-111",35,20,3,1,1,0,8,20,40.0,0,7,0.0,4,4,100.0,46.0,1,2,2,0,-11
Terry Rozier,"Wed
10/25",CHA,vs,ATL,"W
116-110",34,24,5,6,0,0,7,16,43.8,2,7,28.6,8,12,66.7,56.4,1,4,3,2,=+14
Terry Rozier,"Thu
11/30",CHA,@,BKN,"W
129-128",40,37,4,13,2,0,13,25,52.0,7,9,77.8,4,4,100.0,69.1,0,4,3,1,=+2
Terry Rozier,"Tue
11/28",CHA,@,NYK,"L
91-115",33,11,2,5,1,0,5,16,31.3,0,3,0.0,1,1,100.0,33.5,0,2,3,0,-10
Terry Rozier,"Sun
11/26",CHA,@,ORL,"L
117-130",37,22,1,9,1,1,9,15,60.0,2,4,50.0,2,4,50.0,65.6,0,1,5,4,-10
Terry Rozier,"Sat
11/4",CHA,@,IND,"W
125-124",31,22,6,3,0,1,7,14,50.0,3,5,60.0,5,5,100.0,67.9,0,6,0,0,0
Terry Rozier,"Wed
11/1",CHA,@,HOU,"L
119-128",38,21,3,6,1,0,10,21,47.6,1,6,16.7,0,0,,50.0,2,1,4,0,-1
Terry Rozier,"Fri
12/29",CHA,@,PHX,"L
119-133",39,42,4,8,1,0,14,22,63.6,8,12,66.7,6,6,100.0,85.2,1,3,0,0,-1
Terry Rozier,"Thu
12/28",CHA,@,LAL,"L
112-133",32,18,6,8,1,0,5,14,35.7,1,3,33.3,7,9,77.8,50.1,0,6,4,0,-32
Terry Rozier,"Tue
12/26",CHA,@,LAC,"L
104-113",39,18,4,7,1,0,8,23,34.8,1,8,12.5,1,3,33.3,37.0,0,4,4,2,0
Terry Rozier,"Wed
12/20",CHA,@,IND,"L
113-144",35,25,9,7,1,0,10,26,38.5,2,10,20.0,3,3,100.0,45.8,2,7,1,0,-21
Terry Rozier,"Mon
12/18",CHA,@,TOR,"L
99-114",32,22,3,7,3,1,9,20,45.0,2,8,25.0,2,2,100.0,52.7,1,2,3,4,-3
Terry Rozier,"Sat
12/16",CHA,vs,PHI,"L
82-135",20,6,2,2,0,0,3,10,30.0,0,5,0.0,0,0,,30.0,1,1,2,2,-38
Terry Rozier,"Fri
12/15",CHA,vs,NOP,"L
107-112",39,30,4,6,3,0,11,25,44.0,4,11,36.4,4,4,100.0,56.1,0,4,2,0,-10
Terry Rozier,"Wed
12/13",CHA,@,MIA,"L
104-115",37,28,3,7,4,1,10,14,71.4,5,6,83.3,3,3,100.0,91.4,0,3,1,2,-15
Terry Rozier,"Mon
12/11",CHA,vs,MIA,"L
114-116",39,34,2,13,0,0,10,17,58.8,8,13,61.5,6,7,85.7,84.7,1,1,3,4,=+4
Terry Rozier,"Fri
12/8",CHA,vs,TOR,"W
119-116",40,21,2,13,0,0,7,15,46.7,2,5,40.0,5,5,100.0,61.0,0,2,2,5,=+5
Terry Rozier,"Wed
12/6",CHA,@,CHI,"L
100-111",40,25,5,7,1,2,10,24,41.7,1,11,9.1,4,4,100.0,48.5,1,4,2,4,-11
Terry Rozier,"Sat
12/2",CHA,vs,MIN,"L
117-123",35,23,6,7,2,0,8,20,40.0,3,7,42.9,4,5,80.0,51.8,1,5,1,4,-6
Terry Rozier,"Wed
1/31",MIA,vs,SAC,"W
115-106",30,3,5,10,2,1,1,8,12.5,1,4,25.0,0,0,,18.8,1,4,1,1,=+1
Terry Rozier,"Mon
1/29",MIA,vs,PHX,"L
105-118",27,21,2,3,0,1,8,14,57.1,4,6,66.7,1,1,100.0,72.7,0,2,1,2,-21
Terry Rozier,"Sat
1/27",MIA,@,NYK,"L
109-125",32,10,5,7,0,0,4,12,33.3,0,2,0.0,2,2,100.0,38.8,0,5,2,1,-14
Terry Rozier,"Thu
1/25",MIA,vs,BOS,"L
110-143",29,7,2,3,1,0,3,10,30.0,1,4,25.0,0,0,,35.0,0,2,0,2,-28
Terry Rozier,"Wed
1/24",MIA,vs,MEM,"L
96-105",29,9,4,5,2,0,3,11,27.3,1,5,20.0,2,2,100.0,37.9,2,2,3,2,-13
Terry Rozier,"Mon
1/22",CHA,@,MIN,"W
128-125",35,11,2,4,0,0,5,12,41.7,0,6,0.0,1,2,50.0,42.7,0,2,4,1,-13
Terry Rozier,"Sat
1/20",CHA,vs,PHI,"L
89-97",36,19,9,6,1,0,9,18,50.0,0,5,0.0,1,5,20.0,47.0,0,9,3,2,-10
Terry Rozier,"Fri
1/19",CHA,vs,SAS,"W
124-120",34,17,6,8,1,0,7,18,38.9,1,7,14.3,2,2,100.0,45.0,1,5,3,0,-2
Terry Rozier,"Wed
1/17",CHA,@,NOP,"L
112-132",32,25,2,4,1,1,9,15,60.0,7,11,63.6,0,0,,83.3,1,1,1,1,-9
Terry Rozier,"Sun
1/14",CHA,@,MIA,"L
87-104",35,26,5,7,0,0,8,23,34.8,4,11,36.4,6,6,100.0,50.7,2,3,1,2,-18
Terry Rozier,"Fri
1/12",CHA,@,SAS,"L
99-135",28,16,2,2,2,1,6,14,42.9,3,9,33.3,1,2,50.0,53.8,0,2,1,2,-32
Terry Rozier,"Wed
1/10",CHA,vs,SAC,"L
98-123",32,22,4,2,1,1,6,14,42.9,3,6,50.0,7,8,87.5,62.8,0,4,0,1,-31
Terry Rozier,"Mon
1/8",CHA,vs,CHI,"L
112-119",44,39,3,8,0,0,10,18,55.6,7,13,53.8,12,12,100.0,83.8,0,3,0,2,-9
Terry Rozier,"Fri
1/5",CHA,@,CHI,"L
91-104",36,15,4,7,1,0,5,17,29.4,1,7,14.3,4,4,100.0,40.0,1,3,3,2,-10
Terry Rozier,"Tue
1/2",CHA,@,SAC,"W
111-104",36,34,3,6,1,2,13,24,54.2,3,11,27.3,5,6,83.3,63.8,0,3,2,3,-1
Terry Rozier,"Thu
2/29",MIA,@,DEN,"L
97-103",33,19,5,4,1,0,6,15,40.0,1,8,12.5,6,6,100.0,53.9,0,5,3,1,-7
Terry Rozier,"Tue
2/27",MIA,@,POR,"W
106-96",30,19,4,4,1,2,7,14,50.0,2,4,50.0,3,3,100.0,62.0,0,4,2,0,=+8
Terry Rozier,"Sun
2/11",MIA,vs,BOS,"L
106-110",24,13,4,6,0,0,6,16,37.5,0,4,0.0,1,1,100.0,39.5,2,2,0,0,-2
Terry Rozier,"Wed
2/7",MIA,vs,SAS,"W
116-104",28,13,2,5,0,0,5,15,33.3,2,7,28.6,1,1,100.0,42.1,1,1,1,3,=+16
Terry Rozier,"Tue
2/6",MIA,vs,ORL,"W
121-95",31,18,6,7,1,0,7,12,58.3,2,4,50.0,2,3,66.7,67.6,1,5,1,1,=+21
Terry Rozier,"Sun
2/4",MIA,vs,LAC,"L
95-103",38,17,7,5,2,0,7,17,41.2,0,5,0.0,3,3,100.0,46.4,1,6,2,4,-4
Terry Rozier,"Fri
2/2",MIA,@,WAS,"W
110-102",30,15,8,5,0,0,2,13,15.4,0,6,0.0,11,11,100.0,42.0,2,6,0,3,=+15
Terry Rozier,"Sun
3/31",MIA,@,WAS,"W
119-107",35,27,4,2,4,1,11,19,57.9,5,11,45.5,0,0,,71.1,0,4,0,1,=+20
Terry Rozier,"Fri
3/29",MIA,vs,POR,"W
142-82",27,22,3,6,1,0,8,17,47.1,6,10,60.0,0,0,,64.7,0,3,1,0,=+29
Terry Rozier,"Tue
3/26",MIA,vs,GSW,"L
92-113",33,15,4,2,0,1,7,18,38.9,1,6,16.7,0,0,,41.7,0,4,1,3,-15
Terry Rozier,"Sun
3/24",MIA,vs,CLE,"W
121-84",31,14,3,5,1,0,6,14,42.9,0,6,0.0,2,2,100.0,47.0,0,3,0,1,=+26
Terry Rozier,"Fri
3/22",MIA,vs,NOP,"L
88-111",31,13,4,2,0,0,5,14,35.7,3,6,50.0,0,0,,46.4,1,3,1,2,-3
Terry Rozier,"Wed
3/20",MIA,@,CLE,"W
107-104",33,24,3,2,1,0,8,16,50.0,5,6,83.3,3,3,100.0,69.3,0,3,2,3,-6
Terry Rozier,"Mon
3/18",MIA,@,PHI,"L
91-98",34,20,8,1,1,1,8,21,38.1,3,7,42.9,1,1,100.0,46.6,2,6,3,0,=+4
Terry Rozier,"Sun
3/17",MIA,@,DET,"W
104-101",36,17,6,9,1,0,8,20,40.0,1,6,16.7,0,0,,42.5,0,6,0,0,=+20
Terry Rozier,"Fri
3/15",MIA,@,DET,"W
108-95",34,18,5,1,1,1,5,15,33.3,0,5,0.0,8,11,72.7,45.4,1,4,0,2,=+1
Terry Rozier,"Wed
3/13",MIA,vs,DEN,"L
88-100",35,14,4,4,1,0,6,13,46.2,0,3,0.0,2,2,100.0,50.4,1,3,2,1,-11
Terry Rozier,"Sun
3/10",MIA,vs,WAS,"L
108-110",35,16,7,4,2,0,8,16,50.0,0,3,0.0,0,0,,50.0,0,7,2,2,-9
Terry Rozier,"Fri
3/8",MIA,@,OKC,"L
100-107",32,14,5,4,1,0,6,14,42.9,2,4,50.0,0,0,,50.0,1,4,1,4,-20
Terry Rozier,"Thu
3/7",MIA,@,DAL,"L
108-114",40,27,6,11,1,0,10,17,58.8,5,8,62.5,2,2,100.0,75.5,0,6,0,2,-1
Terry Rozier,"Tue
3/5",MIA,vs,DET,"W
118-110",32,17,2,7,0,0,7,17,41.2,3,6,50.0,0,0,,50.0,0,2,3,2,=+6
Terry Rozier,"Sat
3/2",MIA,vs,UTA,"W
126-120",33,14,2,8,1,0,5,9,55.6,1,3,33.3,3,4,75.0,65.1,1,1,2,2,0
Terry Rozier,"Sun
4/7",MIA,@,IND,"L
115-117",22,4,0,4,2,0,2,7,28.6,0,1,0.0,0,0,,28.6,0,0,0,2,-3
Terry Rozier,"Fri
4/5",MIA,@,HOU,"W
119-104",25,13,3,3,2,0,4,10,40.0,3,4,75.0,2,3,66.7,57.4,0,3,1,1,=+6
Terry Rozier,"Thu
4/4",MIA,vs,PHI,"L
105-109",33,22,2,2,1,0,7,20,35.0,6,13,46.2,2,2,100.0,52.7,1,1,3,1,-24
Terry Rozier,"Tue
4/2",MIA,vs,NYK,"W
109-99",35,34,5,3,0,1,10,15,66.7,8,11,72.7,6,6,100.0,96.4,0,5,3,0,=+10
Franz Wagner,"Tue
10/31",ORL,@,LAC,"L
102-118",32,14,8,3,0,1,6,13,46.2,2,7,28.6,0,0,,53.8,1,7,3,4,=+5
Franz Wagner,"Mon
10/30",ORL,@,LAL,"L
103-106",37,16,8,4,2,0,5,17,29.4,2,7,28.6,4,4,100.0,42.6,2,6,2,4,-2
Franz Wagner,"Fri
10/27",ORL,@,POR,"W
102-97",35,23,5,3,1,1,6,16,37.5,3,9,33.3,8,9,88.9,57.6,0,5,3,2,=+11
Franz Wagner,"Wed
10/25",ORL,vs,HOU,"W
116-86",27,19,4,2,1,0,5,12,41.7,3,7,42.9,6,6,100.0,64.9,3,1,3,1,=+10
Franz Wagner,"Wed
11/29",ORL,vs,WAS,"W
139-120",31,31,6,3,0,1,11,14,78.6,4,6,66.7,5,6,83.3,93.1,3,3,2,1,=+9
Franz Wagner,"Sun
11/26",ORL,vs,CHA,"W
130-117",35,30,7,2,2,0,11,15,73.3,2,3,66.7,6,9,66.7,79.1,1,6,3,3,=+10
Franz Wagner,"Fri
11/24",ORL,vs,BOS,"W
113-96",35,17,8,6,0,1,8,17,47.1,1,6,16.7,0,0,,50.0,0,8,3,2,=+10
Franz Wagner,"Wed
11/22",ORL,vs,DEN,"W
124-119",31,27,3,4,1,2,11,18,61.1,1,4,25.0,4,4,100.0,68.3,1,2,1,1,-4
Franz Wagner,"Tue
11/21",ORL,vs,TOR,"W
126-107",31,17,4,2,3,0,8,18,44.4,1,4,25.0,0,1,0.0,46.1,2,2,0,2,=+17
Franz Wagner,"Sun
11/19",ORL,@,IND,"W
128-116",22,19,7,1,2,0,6,14,42.9,0,2,0.0,7,7,100.0,55.6,1,6,0,2,=+26
Franz Wagner,"Fri
11/17",ORL,@,CHI,"W
103-97",35,21,4,2,2,0,9,18,50.0,2,8,25.0,1,2,50.0,55.6,0,4,2,2,-6
Franz Wagner,"Wed
11/15",ORL,@,CHI,"W
96-94",31,13,2,3,0,0,5,16,31.3,0,4,0.0,3,3,100.0,37.5,0,2,1,0,=+1
Franz Wagner,"Tue
11/14",ORL,@,BKN,"L
104-124",36,21,8,5,0,0,8,16,50.0,3,8,37.5,2,3,66.7,60.6,3,5,0,2,-8
Franz Wagner,"Sat
11/11",ORL,vs,MIL,"W
112-97",38,24,6,3,1,0,8,16,50.0,2,6,33.3,6,7,85.7,62.9,0,6,3,2,=+3
Franz Wagner,"Thu
11/9",ORL,vs,ATL,"L
119-120",29,12,7,3,0,0,5,12,41.7,0,1,0.0,2,2,100.0,46.6,2,5,4,2,-16
Franz Wagner,"Mon
11/6",ORL,vs,DAL,"L
102-117",33,12,5,4,1,0,5,13,38.5,1,4,25.0,1,2,50.0,43.2,0,5,1,3,-13
Franz Wagner,"Sat
11/4",ORL,vs,LAL,"W
120-101",33,26,5,2,1,1,12,28,42.9,1,3,33.3,1,2,50.0,45.0,2,3,1,1,-8
Franz Wagner,"Thu
11/2",ORL,@,UTA,"W
115-113",38,21,4,5,4,0,9,21,42.9,2,6,33.3,1,2,50.0,48.0,1,3,2,4,=+8
Franz Wagner,"Sun
12/31",ORL,@,PHX,"L
107-112",39,27,7,6,0,1,11,25,44.0,2,8,25.0,3,3,100.0,51.3,1,6,2,4,-8
Franz Wagner,"Fri
12/29",ORL,vs,NYK,"W
117-108",39,32,9,2,4,1,11,19,57.9,3,5,60.0,7,7,100.0,72.5,2,7,4,1,=+15
Franz Wagner,"Wed
12/27",ORL,vs,PHI,"L
92-112",36,24,5,3,1,0,8,16,50.0,1,5,20.0,7,8,87.5,61.5,0,5,4,4,-22
Franz Wagner,"Tue
12/26",ORL,@,WAS,"W
127-119",38,28,8,9,1,1,10,17,58.8,2,4,50.0,6,8,75.0,68.2,0,8,2,3,=+26
Franz Wagner,"Sat
12/23",ORL,@,IND,"W
117-110",36,24,6,0,1,0,8,14,57.1,0,2,0.0,8,8,100.0,68.5,1,5,1,4,0
Franz Wagner,"Thu
12/21",ORL,@,MIL,"L
114-118",39,29,6,6,1,0,13,23,56.5,1,6,16.7,2,4,50.0,58.6,1,5,2,4,-7
Franz Wagner,"Wed
12/20",ORL,vs,MIA,"L
106-115",32,15,6,5,2,1,5,14,35.7,0,4,0.0,5,6,83.3,45.1,0,6,0,1,-13
Franz Wagner,"Sun
12/17",ORL,@,BOS,"L
97-114",37,8,8,6,0,0,3,14,21.4,0,4,0.0,2,2,100.0,26.9,2,6,0,2,-12
Franz Wagner,"Fri
12/15",ORL,@,BOS,"L
111-128",34,17,5,5,3,0,6,14,42.9,1,4,25.0,4,4,100.0,53.9,0,5,6,4,-9
Franz Wagner,"Mon
12/11",ORL,vs,CLE,"W
104-94",33,19,8,4,0,0,7,18,38.9,0,5,0.0,5,7,71.4,45.1,1,7,1,4,=+11
Franz Wagner,"Fri
12/8",ORL,vs,DET,"W
123-91",31,27,2,3,0,0,12,20,60.0,2,4,50.0,1,1,100.0,66.0,0,2,0,0,=+19
Franz Wagner,"Wed
12/6",ORL,@,CLE,"L
111-121",41,14,6,9,3,0,3,16,18.8,0,5,0.0,8,10,80.0,34.3,2,4,2,1,-2
Franz Wagner,"Sat
12/2",ORL,@,BKN,"L
101-129",34,20,7,5,0,1,6,16,37.5,2,3,66.7,6,6,100.0,53.6,1,6,1,5,-17
Franz Wagner,"Fri
12/1",ORL,vs,WAS,"W
130-125",34,31,7,8,0,0,9,17,52.9,1,3,33.3,12,14,85.7,66.9,1,6,0,0,=+1
Franz Wagner,"Wed
1/31",ORL,@,SAS,"W
108-98",33,20,8,5,1,0,9,16,56.3,2,4,50.0,0,0,,62.5,1,7,6,4,=+5
Franz Wagner,"Mon
1/29",ORL,@,DAL,"L
129-131",32,21,5,6,1,0,8,16,50.0,3,6,50.0,2,3,66.7,60.6,3,2,0,5,=+3
Franz Wagner,"Sun
1/28",ORL,vs,PHX,"W
113-98",31,11,8,7,1,0,3,11,27.3,2,7,28.6,3,3,100.0,44.6,2,6,2,2,=+18
Franz Wagner,"Fri
1/26",ORL,@,MEM,"L
106-107",38,18,5,4,1,1,6,15,40.0,4,8,50.0,2,3,66.7,55.1,1,4,5,1,=+2
Franz Wagner,"Mon
1/22",ORL,vs,CLE,"L
99-126",24,17,3,2,0,0,6,11,54.5,2,5,40.0,3,3,100.0,69.0,1,2,3,2,-23
Franz Wagner,"Sun
1/21",ORL,vs,MIA,"W
105-87",28,19,2,5,0,0,6,13,46.2,2,5,40.0,5,5,100.0,62.5,1,1,0,2,=+18
Franz Wagner,"Wed
1/3",ORL,@,SAC,"L
135-138",5,6,2,1,0,0,2,4,50.0,1,1,100.0,1,1,100.0,67.6,0,2,0,0,-1
Franz Wagner,"Tue
1/2",ORL,@,GSW,"L
115-121",37,25,6,3,2,0,10,19,52.6,1,5,20.0,4,4,100.0,60.2,2,4,4,4,-1
Franz Wagner,"Thu
2/29",ORL,vs,UTA,"W
115-107",34,14,3,6,2,2,6,11,54.5,0,4,0.0,2,2,100.0,58.9,2,1,4,2,=+3
Franz Wagner,"Tue
2/27",ORL,vs,BKN,"W
108-81",28,21,5,5,0,1,8,11,72.7,0,2,0.0,5,5,100.0,79.5,0,5,3,1,=+16
Franz Wagner,"Sun
2/25",ORL,@,ATL,"L
92-109",33,19,8,5,1,0,7,16,43.8,2,6,33.3,3,5,60.0,52.2,1,7,2,5,=+6
Franz Wagner,"Sat
2/24",ORL,@,DET,"W
112-109",32,14,5,3,0,0,6,13,46.2,0,2,0.0,2,3,66.7,48.9,0,5,5,2,0
Franz Wagner,"Thu
2/22",ORL,@,CLE,"W
116-109",32,14,4,4,1,0,6,11,54.5,1,4,25.0,1,1,100.0,61.2,0,4,3,1,-12
Franz Wagner,"Wed
2/14",ORL,vs,NYK,"W
118-100",32,21,3,6,3,1,7,13,53.8,1,4,25.0,6,6,100.0,67.1,0,3,1,3,=+25
Franz Wagner,"Tue
2/13",ORL,vs,OKC,"L
113-127",34,15,7,2,0,0,5,16,31.3,1,5,20.0,4,4,100.0,42.2,1,6,2,2,-8
Franz Wagner,"Sat
2/10",ORL,vs,CHI,"W
114-108",44,36,3,5,0,0,12,22,54.5,5,12,41.7,7,10,70.0,68.2,1,2,1,3,=+3
Franz Wagner,"Thu
2/8",ORL,vs,SAS,"W
127-111",28,34,7,7,0,2,13,17,76.5,3,4,75.0,5,5,100.0,88.5,1,6,1,0,=+19
Franz Wagner,"Tue
2/6",ORL,@,MIA,"L
95-121",35,13,7,3,2,0,5,15,33.3,1,7,14.3,2,2,100.0,40.9,1,6,7,1,-20
Franz Wagner,"Sun
2/4",ORL,@,DET,"W
111-99",36,38,3,2,1,0,17,25,68.0,4,7,57.1,0,0,,76.0,1,2,0,2,=+16
Franz Wagner,"Fri
2/2",ORL,@,MIN,"W
108-106",35,19,4,5,2,1,7,17,41.2,0,5,0.0,5,6,83.3,48.4,2,2,1,3,=+12
Franz Wagner,"Sat
3/30",ORL,vs,MEM,"W
118-88",29,13,4,4,1,0,4,9,44.4,0,4,0.0,5,6,83.3,55.8,0,4,0,2,=+27
Franz Wagner,"Fri
3/29",ORL,vs,LAC,"L
97-100",36,13,3,3,2,1,5,13,38.5,0,3,0.0,3,4,75.0,44.0,1,2,1,2,=+2
Franz Wagner,"Wed
3/27",ORL,vs,GSW,"L
93-101",31,14,5,1,1,0,6,14,42.9,0,2,0.0,2,2,100.0,47.0,2,3,1,1,-13
Franz Wagner,"Sat
3/23",ORL,vs,SAC,"L
107-109",35,18,3,4,0,0,8,14,57.1,1,4,25.0,1,2,50.0,60.5,1,2,0,4,-27
Franz Wagner,"Thu
3/21",ORL,vs,NOP,"W
121-106",28,18,3,3,1,0,7,13,53.8,2,5,40.0,2,2,100.0,64.8,0,3,0,2,=+5
Franz Wagner,"Tue
3/19",ORL,vs,CHA,"W
112-92",24,11,0,3,1,0,4,9,44.4,0,3,0.0,3,3,100.0,53.3,0,0,1,1,=+17
Franz Wagner,"Sun
3/17",ORL,vs,TOR,"W
111-96",31,22,8,4,0,1,8,13,61.5,0,2,0.0,6,6,100.0,70.3,2,6,5,5,=+21
Franz Wagner,"Fri
3/15",ORL,@,TOR,"W
113-103",31,19,7,4,2,0,6,9,66.7,0,1,0.0,7,8,87.5,75.9,1,6,4,2,=+9
