PLAYER NAME,DATE,MIN,PTS,REB,TOV
Jayson Tatum,2024-03-09,42,29,10,4.0
Jayson Tatum,2024-03-07,39,15,4,5.0
Jayson Tatum,2024-03-05,38,26,13,2.0
Jayson Tatum,2024-03-03,25,27,3,0.0
Jayson Tatum,2024-03-01,37,32,8,4.0
Jayson Tatum,2024-02-27,35,29,11,1.0
Jayson Tatum,2024-02-24,43,19,6,4.0
Jayson Tatum,2024-02-22,35,25,7,3.0
Jayson Tatum,2024-02-11,39,26,10,1.0
Jayson Tatum,2024-02-09,38,35,10,2.0
Jayson Tatum,2024-02-07,36,20,9,3.0
Jayson Tatum,2024-02-04,31,34,8,2.0
Jayson Tatum,2024-02-01,37,23,7,2.0
Jayson Tatum,2024-01-27,30,21,11,3.0
Jayson Tatum,2024-01-25,32,26,8,1.0
Jayson Tatum,2024-01-19,39,22,8,0.0
Jayson Tatum,2024-01-17,32,24,5,2.0
Jayson Tatum,2024-01-15,37,19,14,1.0
Jayson Tatum,2024-01-13,30,27,8,2.0
Jayson Tatum,2024-01-02,38,30,13,4.0
Jayson Tatum,2023-12-31,31,25,6,3.0
Jayson Tatum,2023-12-28,43,31,7,3.0
Jayson Tatum,2023-12-25,41,25,8,1.0
Jayson Tatum,2023-12-23,30,30,4,2.0
Jayson Tatum,2023-12-19,41,15,8,0.0
Jayson Tatum,2023-12-17,31,23,8,1.0
Jayson Tatum,2023-12-12,41,25,10,4.0
Jayson Tatum,2023-12-08,39,25,6,0.0
Jayson Tatum,2023-12-04,37,32,12,2.0
Jayson Tatum,2023-12-01,27,21,7,7.0
Jayson Tatum,2023-11-28,36,21,7,4.0
Jayson Tatum,2023-11-26,39,34,9,6.0
Jayson Tatum,2023-11-24,39,26,5,2.0
Jayson Tatum,2023-11-22,36,23,11,2.0
Jayson Tatum,2023-11-17,37,17,7,3.0
Jayson Tatum,2023-11-15,39,29,8,3.0
Jayson Tatum,2023-11-13,39,35,6,3.0
Jayson Tatum,2023-11-08,37,16,15,2.0
Jayson Tatum,2023-11-06,43,32,5,6.0
Jayson Tatum,2023-11-04,41,32,11,3.0
Jayson Tatum,2023-11-01,27,30,12,2.0
Jayson Tatum,2023-10-30,28,33,6,2.0
Jayson Tatum,2023-10-27,41,22,8,2.0
Jayson Tatum,2023-10-25,39,34,11,4.0
De'Aaron Fox,2024-04-14,26,24,2,1.0
De'Aaron Fox,2024-04-09,43,33,8,2.0
De'Aaron Fox,2024-04-07,34,20,5,1.0
De'Aaron Fox,2024-04-02,34,20,3,0.0
De'Aaron Fox,2024-03-31,36,24,6,5.0
De'Aaron Fox,2024-03-29,40,23,6,1.0
De'Aaron Fox,2024-03-23,36,31,8,2.0
De'Aaron Fox,2024-03-18,43,23,7,6.0
De'Aaron Fox,2024-03-16,36,20,7,3.0
De'Aaron Fox,2024-03-10,34,18,9,0.0
De'Aaron Fox,2024-03-04,39,20,1,5.0
De'Aaron Fox,2024-02-22,37,28,5,3.0
De'Aaron Fox,2024-02-11,33,15,1,3.0
De'Aaron Fox,2024-02-09,28,15,2,3.0
De'Aaron Fox,2024-02-07,35,12,3,2.0
De'Aaron Fox,2024-02-05,35,19,4,3.0
De'Aaron Fox,2024-01-31,37,13,5,2.0
De'Aaron Fox,2024-01-29,34,23,5,3.0
De'Aaron Fox,2024-01-27,37,34,3,2.0
De'Aaron Fox,2024-01-25,36,29,1,1.0
De'Aaron Fox,2024-01-22,35,12,3,1.0
De'Aaron Fox,2024-01-18,40,24,6,1.0
De'Aaron Fox,2024-01-16,37,33,2,1.0
De'Aaron Fox,2024-01-14,43,32,2,4.0
De'Aaron Fox,2024-01-12,38,21,5,2.0
De'Aaron Fox,2024-01-07,26,3,2,4.0
De'Aaron Fox,2024-01-05,37,24,2,2.0
De'Aaron Fox,2023-12-31,34,24,4,1.0
De'Aaron Fox,2023-12-29,41,31,5,3.0
De'Aaron Fox,2023-12-26,38,43,8,5.0
De'Aaron Fox,2023-12-20,26,29,3,3.0
De'Aaron Fox,2023-12-18,33,30,5,1.0
De'Aaron Fox,2023-12-14,34,41,3,5.0
De'Aaron Fox,2023-12-08,35,34,4,2.0
De'Aaron Fox,2023-12-04,40,30,5,6.0
De'Aaron Fox,2023-12-02,38,26,4,1.0
De'Aaron Fox,2023-11-24,37,36,7,2.0
De'Aaron Fox,2023-11-22,38,26,2,2.0
De'Aaron Fox,2023-11-17,41,43,8,1.0
De'Aaron Fox,2023-11-15,38,28,5,3.0
De'Aaron Fox,2023-11-13,36,28,2,1.0
De'Aaron Fox,2023-10-29,34,37,4,3.0
De'Aaron Fox,2023-10-27,39,39,4,2.0
De'Aaron Fox,2023-10-25,33,18,5,3.0
Stephen Curry,2024-04-09,32,23,7,1.0
Stephen Curry,2024-04-02,32,13,7,4.0
Stephen Curry,2024-03-31,33,33,1,4.0
Stephen Curry,2024-03-29,32,23,1,0.0
Stephen Curry,2024-03-24,30,31,4,2.0
Stephen Curry,2024-03-22,35,25,11,1.0
Stephen Curry,2024-03-20,24,14,2,2.0
Stephen Curry,2024-03-18,33,27,5,2.0
Stephen Curry,2024-03-16,34,31,6,1.0
Stephen Curry,2024-03-03,17,4,1,2.0
Stephen Curry,2024-02-27,30,18,5,3.0
Stephen Curry,2024-02-25,32,20,1,3.0
Stephen Curry,2024-02-12,32,25,6,1.0
Stephen Curry,2024-02-10,34,30,9,3.0
Stephen Curry,2024-02-05,34,29,5,4.0
Stephen Curry,2024-01-30,35,37,8,5.0
Stephen Curry,2024-01-27,43,46,3,4.0
Stephen Curry,2024-01-15,33,26,4,5.0
Stephen Curry,2024-01-12,35,27,5,1.0
Stephen Curry,2024-01-10,25,15,1,3.0
Stephen Curry,2024-01-07,30,9,1,2.0
Stephen Curry,2024-01-02,35,36,2,2.0
Stephen Curry,2023-12-30,35,25,2,3.0
Stephen Curry,2023-12-28,32,13,4,1.0
Stephen Curry,2023-12-25,34,18,2,3.0
Stephen Curry,2023-12-19,38,33,3,4.0
Stephen Curry,2023-12-14,34,17,4,1.0
Stephen Curry,2023-12-12,32,24,5,1.0
Stephen Curry,2023-12-08,40,34,6,3.0
Stephen Curry,2023-12-06,34,31,5,4.0
Stephen Curry,2023-12-02,37,22,4,2.0
Stephen Curry,2023-11-30,33,26,7,2.0
Stephen Curry,2023-11-28,37,29,10,5.0
Stephen Curry,2023-11-24,35,35,3,6.0
Stephen Curry,2023-11-22,28,16,3,2.0
Stephen Curry,2023-11-20,35,32,5,4.0
Stephen Curry,2023-11-18,40,25,7,2.0
Stephen Curry,2023-11-08,34,23,5,3.0
Stephen Curry,2023-11-03,31,30,8,3.0
Stephen Curry,2023-11-01,32,21,5,7.0
Stephen Curry,2023-10-27,35,41,4,4.0
Stephen Curry,2023-10-24,31,27,5,2.0
Nikola Jokić,2024-04-14,31,15,15,4.0
Nikola Jokić,2024-04-12,39,22,7,3.0
Nikola Jokić,2024-04-06,31,19,14,4.0
Nikola Jokić,2024-04-04,40,36,17,5.0
