PLAYER NAME,DATE,TM,AGAINST,OPP,SCORE,MIN,PTS,REB,AST,STL,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TS%,OREB,DREB,TOV,PF,PLUS/MINUS
Amen Thompson,"Sun
2/25",HOU,vs,OKC,"L
110-123",21,6,6,1,2,3,2,10,20.0,0,2,0.0,2,4,50.0,25.5,1,5,1,3,-10
Amen Thompson,"Fri
2/23",HOU,vs,PHX,"W
114-110",33,15,10,2,1,2,6,11,54.5,0,2,0.0,3,4,75.0,58.8,5,5,0,1,=+14
Amen Thompson,"Thu
2/22",HOU,@,NOP,"L
105-127",28,22,5,4,0,3,9,13,69.2,1,3,33.3,3,5,60.0,72.4,2,3,3,1,-5
Amen Thompson,"Wed
2/14",HOU,@,MEM,"L
113-121",34,19,12,2,2,1,9,17,52.9,0,0,,1,3,33.3,51.9,6,6,2,6,-13
Amen Thompson,"Mon
2/12",HOU,vs,NYK,"W
105-103",38,8,13,5,5,0,4,5,80.0,0,0,,0,2,0.0,68.0,6,7,3,2,-5
Amen Thompson,"Sat
2/10",HOU,@,ATL,"L
113-122",33,12,11,3,1,0,6,10,60.0,0,1,0.0,0,0,,60.0,4,7,2,5,-15
Amen Thompson,"Fri
2/9",HOU,@,TOR,"L
104-107",32,8,9,4,1,0,4,5,80.0,0,0,,0,0,,80.0,2,7,6,4,-11
Amen Thompson,"Tue
2/6",HOU,@,IND,"L
129-132",34,13,13,6,0,3,6,12,50.0,0,2,0.0,1,4,25.0,47.2,7,6,3,3,-7
Amen Thompson,"Sun
2/4",HOU,@,MIN,"L
90-111",20,8,7,2,1,0,2,7,28.6,0,0,,4,6,66.7,41.5,3,4,0,1,-11
Amen Thompson,"Fri
2/2",HOU,vs,TOR,"W
135-106",24,19,7,4,2,1,9,11,81.8,0,1,0.0,1,2,50.0,80.0,1,6,2,3,=+27
Amen Thompson,"Wed
1/31",HOU,vs,NOP,"L
99-110",17,10,6,0,1,0,3,6,50.0,0,1,0.0,4,4,100.0,64.4,2,4,0,3,-5
Amen Thompson,"Mon
1/29",HOU,vs,LAL,"W
135-119",12,0,7,3,1,0,0,1,0.0,0,0,,0,0,,0.0,1,6,5,3,-3
Amen Thompson,"Sat
1/27",HOU,@,BKN,"L
104-106",15,5,4,2,3,2,2,3,66.7,1,2,50.0,0,0,,83.3,1,3,2,3,-1
Amen Thompson,"Fri
1/26",HOU,@,CHA,"W
138-104",23,13,6,8,2,0,4,6,66.7,1,1,100.0,4,6,66.7,75.2,2,4,1,2,=+25
Amen Thompson,"Wed
1/24",HOU,vs,POR,"L
131-137",14,6,3,2,0,1,3,5,60.0,0,0,,0,0,,60.0,1,2,0,3,=+4
Amen Thompson,"Sun
1/21",HOU,vs,BOS,"L
107-116",32,15,14,5,1,0,5,10,50.0,0,2,0.0,5,6,83.3,59.3,3,11,2,3,-8
Amen Thompson,"Sat
1/20",HOU,vs,UTA,"W
127-126",18,6,8,2,2,2,2,6,33.3,0,1,0.0,2,2,100.0,43.6,4,4,0,3,=+8
Amen Thompson,"Wed
1/17",HOU,@,NYK,"L
94-109",10,4,1,1,1,2,2,3,66.7,0,0,,0,0,,66.7,0,1,0,2,-5
Amen Thompson,"Mon
1/15",HOU,@,PHI,"L
115-124",19,14,3,0,1,0,7,8,87.5,0,1,0.0,0,1,0.0,82.9,2,1,1,2,-5
Amen Thompson,"Sat
1/13",HOU,@,BOS,"L
113-145",25,10,10,3,3,0,3,10,30.0,0,0,,4,4,100.0,42.5,3,7,4,0,-14
Amen Thompson,"Fri
1/12",HOU,@,DET,"W
112-110",8,2,1,2,1,0,1,2,50.0,0,0,,0,0,,50.0,0,1,0,0,-8
Amen Thompson,"Wed
1/10",HOU,@,CHI,"L
119-124",14,6,2,3,1,0,3,7,42.9,0,3,0.0,0,0,,42.9,0,2,2,2,=+3
Amen Thompson,"Mon
1/8",HOU,@,MIA,"L
113-120",11,5,2,1,1,1,1,2,50.0,0,0,,3,3,100.0,75.3,0,2,2,3,-5
Amen Thompson,"Sat
1/6",HOU,vs,MIL,"W
112-108",16,4,3,5,0,0,2,3,66.7,0,1,0.0,0,0,,66.7,1,2,1,2,=+7
Amen Thompson,"Fri
1/5",HOU,vs,MIN,"L
95-122",20,6,6,1,3,0,2,9,22.2,0,2,0.0,2,3,66.7,29.1,1,5,2,3,-20
Amen Thompson,"Wed
1/3",HOU,vs,BKN,"W
112-101",20,10,6,1,0,0,3,7,42.9,1,3,33.3,3,7,42.9,49.6,0,6,1,1,0
Amen Thompson,"Mon
1/1",HOU,vs,DET,"W
136-113",28,12,4,6,2,0,5,6,83.3,1,1,100.0,1,1,100.0,93.2,1,3,2,3,=+10
Amen Thompson,"Fri
12/29",HOU,vs,PHI,"L
127-131",9,1,3,1,0,0,0,1,0.0,0,0,,1,2,50.0,26.6,1,2,0,1,0
Amen Thompson,"Wed
12/27",HOU,vs,PHX,"L
113-129",17,2,4,3,0,1,1,6,16.7,0,1,0.0,0,0,,16.7,2,2,0,2,=+2
Amen Thompson,"Tue
12/26",HOU,vs,IND,"L
117-123",12,7,4,0,2,0,3,5,60.0,0,0,,1,1,100.0,64.3,2,2,1,1,=+9
Amen Thompson,"Sat
12/23",HOU,@,NOP,"W
106-104",10,2,0,0,1,0,0,1,0.0,0,1,0.0,2,4,50.0,36.2,0,0,0,0,=+3
Amen Thompson,"Fri
12/22",HOU,vs,DAL,"W
122-96",22,9,6,4,1,0,4,9,44.4,0,2,0.0,1,2,50.0,45.5,0,6,3,4,-3
Amen Thompson,"Wed
12/20",HOU,vs,ATL,"L
127-134",8,2,2,0,0,0,1,2,50.0,0,0,,0,0,,50.0,0,2,0,1,-10
Amen Thompson,"Mon
12/11",HOU,vs,SAS,"W
93-82",10,2,5,1,0,0,1,2,50.0,0,1,0.0,0,0,,50.0,2,3,0,1,=+7
Amen Thompson,"Wed
11/1",HOU,vs,CHA,"W
128-119",13,4,1,1,1,0,1,3,33.3,0,1,0.0,2,2,100.0,51.5,0,1,1,3,=+10
Amen Thompson,"Sun
10/29",HOU,vs,GSW,"L
95-106",20,9,4,0,1,0,3,5,60.0,1,2,50.0,2,2,100.0,76.5,0,4,0,3,=+2
Amen Thompson,"Fri
10/27",HOU,@,SAS,"L
122-126",13,4,1,3,0,1,2,4,50.0,0,1,0.0,0,2,0.0,41.0,0,1,1,1,=+1
Amen Thompson,"Wed
10/25",HOU,@,ORL,"L
86-116",21,8,5,2,0,0,3,10,30.0,1,7,14.3,1,2,50.0,36.8,1,4,4,2,-34
Precious Achiuwa,"Sun
4/14",NYK,vs,CHI,"W
120-119",19,4,5,2,0,1,2,3,66.7,0,0,,0,0,,66.7,1,4,2,3,-2
Precious Achiuwa,"Fri
4/12",NYK,vs,BKN,"W
111-107",8,5,3,0,0,0,2,2,100.0,1,1,100.0,0,0,,125.0,0,3,0,0,=+3
Precious Achiuwa,"Thu
4/11",NYK,@,BOS,"W
118-109",16,2,5,0,0,1,1,6,16.7,0,1,0.0,0,0,,16.7,2,3,1,0,-9
Precious Achiuwa,"Sun
4/7",NYK,@,MIL,"W
122-109",5,0,0,0,0,0,0,1,0.0,0,0,,0,0,,0.0,0,0,0,1,=+5
Precious Achiuwa,"Fri
4/5",NYK,@,CHI,"L
100-108",19,0,4,1,1,0,0,2,0.0,0,1,0.0,0,0,,0.0,1,3,1,4,-2
Precious Achiuwa,"Thu
4/4",NYK,vs,SAC,"W
120-109",9,0,3,0,0,0,0,2,0.0,0,1,0.0,0,0,,0.0,0,3,1,3,-17
Precious Achiuwa,"Tue
4/2",NYK,@,MIA,"L
99-109",27,2,6,0,1,0,1,4,25.0,0,0,,0,0,,25.0,3,3,0,2,-9
Precious Achiuwa,"Sun
3/31",NYK,vs,OKC,"L
112-113",22,8,9,0,0,2,3,5,60.0,0,1,0.0,2,4,50.0,59.2,4,5,0,2,-13
Precious Achiuwa,"Fri
3/29",NYK,@,SAS,"L
126-130",16,6,5,0,0,1,3,3,100.0,0,0,,0,0,,100.0,2,3,1,4,-30
Precious Achiuwa,"Wed
3/27",NYK,@,TOR,"W
145-101",27,19,12,3,1,2,8,13,61.5,0,1,0.0,3,3,100.0,66.3,6,6,3,2,=+18
Precious Achiuwa,"Mon
3/25",NYK,vs,DET,"W
124-99",26,9,16,1,1,1,3,5,60.0,0,0,,3,6,50.0,58.9,5,11,2,2,=+3
Precious Achiuwa,"Sat
3/23",NYK,vs,BKN,"W
105-93",7,0,3,1,0,0,0,2,0.0,0,1,0.0,0,2,0.0,0.0,2,1,0,0,-9
Precious Achiuwa,"Thu
3/21",NYK,@,DEN,"L
100-113",25,9,5,3,0,2,4,5,80.0,1,1,100.0,0,0,,90.0,0,5,0,2,-2
Precious Achiuwa,"Mon
3/18",NYK,@,GSW,"W
119-112",18,6,9,1,0,0,2,4,50.0,0,0,,2,2,100.0,61.5,5,4,1,0,-14
Precious Achiuwa,"Sat
3/16",NYK,@,SAC,"W
98-91",20,2,5,4,0,1,1,2,50.0,0,0,,0,0,,50.0,1,4,1,3,=+2
Precious Achiuwa,"Thu
3/14",NYK,@,POR,"W
105-93",24,4,7,2,2,0,2,3,66.7,0,0,,0,0,,66.7,3,4,0,1,-5
Precious Achiuwa,"Tue
3/12",NYK,vs,PHI,"W
106-79",24,13,8,1,0,2,6,8,75.0,0,1,0.0,1,2,50.0,73.2,3,5,4,5,=+13
Precious Achiuwa,"Sun
3/10",NYK,vs,PHI,"L
73-79",36,8,9,0,2,3,2,8,25.0,1,3,33.3,3,4,75.0,41.0,3,6,3,2,=+4
Precious Achiuwa,"Fri
3/8",NYK,vs,ORL,"W
98-74",39,15,14,4,2,5,6,16,37.5,2,4,50.0,1,2,50.0,44.4,3,11,3,2,=+25
Precious Achiuwa,"Tue
3/5",NYK,vs,ATL,"L
100-116",24,15,6,2,1,1,7,8,87.5,0,0,,1,1,100.0,88.9,1,5,0,1,=+3
Precious Achiuwa,"Sun
3/3",NYK,@,CLE,"W
107-98",22,14,4,0,2,3,6,8,75.0,1,1,100.0,1,3,33.3,75.1,3,1,2,3,=+12
Precious Achiuwa,"Thu
2/29",NYK,vs,GSW,"L
99-110",26,3,8,1,0,2,1,3,33.3,0,1,0.0,1,4,25.0,31.5,4,4,2,2,-12
Precious Achiuwa,"Tue
2/27",NYK,vs,NOP,"L
92-115",40,15,7,2,0,1,4,10,40.0,0,3,0.0,7,8,87.5,55.5,3,4,1,3,-18
Precious Achiuwa,"Mon
2/26",NYK,vs,DET,"W
113-111",34,4,11,1,2,2,2,7,28.6,0,1,0.0,0,0,,28.6,4,7,2,3,=+9
Precious Achiuwa,"Sat
2/24",NYK,vs,BOS,"L
102-116",34,8,9,1,0,1,4,8,50.0,0,2,0.0,0,0,,50.0,4,5,1,2,-13
Precious Achiuwa,"Thu
2/22",NYK,@,PHI,"W
110-96",38,18,11,2,2,1,7,9,77.8,1,2,50.0,3,7,42.9,74.5,4,7,2,3,=+15
Precious Achiuwa,"Wed
2/14",NYK,@,ORL,"L
100-118",43,23,14,5,0,0,8,16,50.0,1,2,50.0,6,7,85.7,60.3,10,4,1,1,-4
Precious Achiuwa,"Mon
2/12",NYK,@,HOU,"L
103-105",39,8,17,0,0,3,4,8,50.0,0,1,0.0,0,1,0.0,47.4,9,8,3,4,=+3
Precious Achiuwa,"Sat
2/10",NYK,vs,IND,"L
111-125",43,15,6,0,2,3,6,6,100.0,1,1,100.0,2,2,100.0,109.0,3,3,2,2,-12
Precious Achiuwa,"Thu
2/8",NYK,vs,DAL,"L
108-122",41,13,16,3,0,1,6,9,66.7,1,2,50.0,0,0,,72.2,3,13,3,5,-14
Precious Achiuwa,"Tue
2/6",NYK,vs,MEM,"W
123-113",40,17,5,3,3,1,8,13,61.5,1,2,50.0,0,0,,65.4,2,3,0,2,-1
Precious Achiuwa,"Sat
2/3",NYK,vs,LAL,"L
105-113",42,10,8,0,0,1,4,11,36.4,0,3,0.0,2,2,100.0,42.1,4,4,1,2,-10
Precious Achiuwa,"Thu
2/1",NYK,vs,IND,"W
109-105",43,12,16,0,4,2,5,16,31.3,0,3,0.0,2,4,50.0,33.8,8,8,2,4,=+7
Precious Achiuwa,"Tue
1/30",NYK,vs,UTA,"W
118-103",40,18,5,1,0,2,8,13,61.5,0,3,0.0,2,2,100.0,64.8,1,4,0,3,=+14
Precious Achiuwa,"Mon
1/29",NYK,@,CHA,"W
113-92",33,9,5,0,0,1,4,6,66.7,1,1,100.0,0,0,,75.0,1,4,0,4,=+21
Precious Achiuwa,"Sat
1/27",NYK,vs,MIA,"W
125-109",31,4,10,1,1,2,2,7,28.6,0,0,,0,0,,28.6,3,7,0,2,=+19
Precious Achiuwa,"Thu
1/25",NYK,vs,DEN,"W
122-84",23,2,10,3,0,1,1,4,25.0,0,0,,0,0,,25.0,6,4,0,1,=+18
Precious Achiuwa,"Tue
1/23",NYK,@,BKN,"W
108-103",21,6,9,2,0,0,3,6,50.0,0,1,0.0,0,0,,50.0,4,5,0,1,=+13
Precious Achiuwa,"Sat
1/20",NYK,vs,TOR,"W
126-100",25,18,11,0,0,1,9,10,90.0,0,0,,0,0,,90.0,4,7,3,4,=+13
Precious Achiuwa,"Thu
1/18",NYK,vs,WAS,"W
113-109",9,2,1,0,1,0,1,1,100.0,0,0,,0,0,,100.0,0,1,0,1,-4
Precious Achiuwa,"Wed
1/17",NYK,vs,HOU,"W
109-94",6,0,4,0,0,1,0,2,0.0,0,0,,0,0,,0.0,1,3,0,3,=+2
Precious Achiuwa,"Mon
1/15",NYK,vs,ORL,"L
94-98",20,6,5,1,0,1,2,4,50.0,0,0,,2,2,100.0,61.5,3,2,1,0,-4
Precious Achiuwa,"Sat
1/13",NYK,@,MEM,"W
106-94",6,0,1,0,0,1,0,0,,0,0,,0,0,,,1,0,1,0,=+5
Precious Achiuwa,"Thu
1/11",NYK,@,DAL,"L
124-128",16,7,6,0,1,0,3,3,100.0,0,0,,1,2,50.0,90.2,1,5,2,4,=+3
Precious Achiuwa,"Tue
1/9",NYK,vs,POR,"W
112-84",20,2,9,1,1,1,1,9,11.1,0,3,0.0,0,0,,11.1,5,4,1,0,-3
Precious Achiuwa,"Sat
1/6",NYK,@,WAS,"W
121-105",8,2,0,0,0,0,1,1,100.0,0,0,,0,0,,100.0,0,0,0,1,-8
Precious Achiuwa,"Fri
1/5",NYK,@,PHI,"W
128-92",13,5,3,0,0,1,2,3,66.7,1,2,50.0,0,0,,83.3,2,1,1,0,=+10
Precious Achiuwa,"Wed
1/3",NYK,vs,CHI,"W
116-100",11,4,3,1,0,1,2,2,100.0,0,0,,0,0,,100.0,2,1,0,2,-16
Precious Achiuwa,"Mon
1/1",NYK,vs,MIN,"W
112-106",9,0,3,0,0,0,0,2,0.0,0,0,,0,0,,0.0,1,2,0,2,-3
Precious Achiuwa,"Fri
12/29",TOR,@,BOS,"L
118-120",2,0,2,0,0,0,0,1,0.0,0,0,,0,0,,0.0,0,2,0,0,=+1
Precious Achiuwa,"Wed
12/27",TOR,@,WAS,"W
132-102",11,3,1,0,1,1,1,2,50.0,0,0,,1,2,50.0,52.1,0,1,1,0,=+5
Precious Achiuwa,"Sat
12/23",TOR,vs,UTA,"L
119-126",21,8,2,1,0,2,3,7,42.9,0,3,0.0,2,2,100.0,50.8,1,1,0,1,-3
Precious Achiuwa,"Fri
12/22",TOR,@,PHI,"L
111-121",16,4,6,1,2,0,2,9,22.2,0,2,0.0,0,2,0.0,20.2,3,3,1,2,-1
Precious Achiuwa,"Wed
12/20",TOR,vs,DEN,"L
104-113",25,13,5,1,1,1,6,10,60.0,1,2,50.0,0,1,0.0,62.3,4,1,1,2,=+6
Precious Achiuwa,"Mon
12/18",TOR,vs,CHA,"W
114-99",18,12,7,1,1,0,5,9,55.6,0,1,0.0,2,4,50.0,55.8,5,2,0,1,=+12
Precious Achiuwa,"Fri
12/15",TOR,vs,ATL,"L
104-125",17,9,2,5,0,0,4,7,57.1,0,2,0.0,1,2,50.0,57.1,0,2,0,1,-9
Precious Achiuwa,"Wed
12/13",TOR,vs,ATL,"W
135-128",17,7,7,1,1,2,2,5,40.0,1,3,33.3,2,2,100.0,59.5,1,6,2,0,-5
Precious Achiuwa,"Mon
12/11",TOR,@,NYK,"L
130-136",21,9,5,3,1,0,3,8,37.5,1,4,25.0,2,2,100.0,50.7,0,5,1,4,-1
Precious Achiuwa,"Fri
12/8",TOR,@,CHA,"L
116-119",22,17,10,1,0,0,7,10,70.0,3,4,75.0,0,0,,85.0,4,6,4,4,=+4
Precious Achiuwa,"Wed
12/6",TOR,vs,MIA,"L
103-112",13,9,3,2,1,0,4,7,57.1,1,3,33.3,0,0,,64.3,0,3,1,0,-4
Precious Achiuwa,"Fri
12/1",TOR,vs,NYK,"L
106-119",17,8,6,1,0,0,4,11,36.4,0,1,0.0,0,0,,36.4,5,1,1,2,-22
Precious Achiuwa,"Wed
11/29",TOR,vs,PHX,"W
112-105",18,14,10,1,2,0,5,10,50.0,1,1,100.0,3,4,75.0,59.5,6,4,1,2,=+6
Precious Achiuwa,"Tue
11/28",TOR,@,BKN,"L
103-115",10,1,3,1,1,0,0,4,0.0,0,2,0.0,1,4,25.0,8.7,1,2,1,3,-2
Precious Achiuwa,"Sun
11/26",TOR,@,CLE,"L
102-105",13,4,2,1,1,0,1,4,25.0,1,2,50.0,1,4,25.0,34.7,0,2,0,0,-15
Precious Achiuwa,"Fri
11/24",TOR,vs,CHI,"W
121-108",18,8,7,4,0,3,3,4,75.0,0,0,,2,2,100.0,82.0,3,4,2,0,-2
Precious Achiuwa,"Tue
11/21",TOR,@,ORL,"L
107-126",15,5,6,4,1,0,2,4,50.0,0,1,0.0,1,2,50.0,51.2,2,4,3,3,-9
Precious Achiuwa,"Sun
11/19",TOR,vs,DET,"W
142-113",19,12,6,5,0,0,5,10,50.0,2,4,50.0,0,2,0.0,55.1,3,3,0,1,=+17
Precious Achiuwa,"Fri
11/17",TOR,vs,BOS,"L
105-108",24,5,9,1,2,0,2,4,50.0,0,2,0.0,1,2,50.0,51.2,0,9,1,1,-2
Precious Achiuwa,"Wed
11/15",TOR,vs,MIL,"L
112-128",17,11,4,0,0,2,4,7,57.1,1,2,50.0,2,2,100.0,69.8,3,1,1,3,-3
Precious Achiuwa,"Mon
11/13",TOR,vs,WAS,"W
111-107",19,10,4,1,1,0,5,8,62.5,0,1,0.0,0,0,,62.5,1,3,2,1,=+8
Precious Achiuwa,"Sat
11/11",TOR,@,BOS,"L
94-117",19,2,5,5,0,0,1,5,20.0,0,2,0.0,0,0,,20.0,0,5,0,1,-12
Precious Achiuwa,"Sat
10/28",TOR,vs,PHI,"L
107-114",18,6,7,3,0,1,3,10,30.0,0,1,0.0,0,0,,30.0,3,4,1,1,=+5
Precious Achiuwa,"Fri
10/27",TOR,@,CHI,"L
103-104",23,8,9,1,0,0,2,5,40.0,1,3,33.3,3,3,100.0,63.3,2,7,3,6,-22
Precious Achiuwa,"Wed
10/25",TOR,vs,MIN,"W
97-94",24,8,8,0,0,0,4,9,44.4,0,1,0.0,0,0,,44.4,3,5,2,1,-5
Saddiq Bey,"Sun
3/10",ATL,vs,NOP,"L
103-116",27,14,5,2,0,0,3,11,27.3,3,8,37.5,5,6,83.3,51.3,1,4,0,1,-6
Saddiq Bey,"Fri
3/8",ATL,@,MEM,"W
99-92",37,3,9,2,1,1,1,12,8.3,0,6,0.0,1,2,50.0,11.6,4,5,3,1,=+7
Saddiq Bey,"Wed
3/6",ATL,vs,CLE,"W
112-101",41,23,8,0,1,1,8,14,57.1,3,7,42.9,4,6,66.7,69.1,3,5,2,1,=+1
Saddiq Bey,"Tue
3/5",ATL,@,NYK,"W
116-100",36,17,9,2,1,1,6,15,40.0,1,7,14.3,4,4,100.0,50.7,4,5,1,0,=+3
Saddiq Bey,"Sat
3/2",ATL,@,BKN,"L
102-114",35,23,3,2,0,0,8,14,57.1,2,6,33.3,5,5,100.0,71.0,1,2,0,2,-9
Saddiq Bey,"Thu
2/29",ATL,@,BKN,"L
97-124",30,6,5,3,0,0,2,9,22.2,0,2,0.0,2,2,100.0,30.4,3,2,0,1,-2
Saddiq Bey,"Tue
2/27",ATL,vs,UTA,"W
124-97",30,16,7,0,0,0,4,11,36.4,2,6,33.3,6,6,100.0,58.7,3,4,1,0,=+15
Saddiq Bey,"Sun
2/25",ATL,vs,ORL,"W
109-92",35,12,2,1,1,0,5,11,45.5,2,5,40.0,0,0,,54.5,1,1,2,1,=+2
Saddiq Bey,"Fri
2/23",ATL,vs,TOR,"L
121-123",34,18,9,1,0,0,6,15,40.0,4,7,57.1,2,2,100.0,56.7,6,3,0,0,-6
Saddiq Bey,"Wed
2/14",ATL,@,CHA,"L
99-122",32,14,4,1,0,1,5,13,38.5,2,5,40.0,2,2,100.0,50.4,3,1,1,0,-28
Saddiq Bey,"Mon
2/12",ATL,vs,CHI,"L
126-136",32,11,5,3,0,0,5,11,45.5,0,5,0.0,1,2,50.0,46.3,1,4,0,1,-7
Saddiq Bey,"Sat
2/10",ATL,vs,HOU,"W
122-113",39,24,6,3,1,1,8,15,53.3,4,9,44.4,4,4,100.0,71.6,2,4,1,1,=+12
Saddiq Bey,"Fri
2/9",ATL,@,PHI,"W
127-121",34,18,11,1,1,0,4,11,36.4,2,5,40.0,8,8,100.0,62.0,5,6,0,1,=+8
Saddiq Bey,"Wed
2/7",ATL,@,BOS,"L
117-125",36,25,9,1,1,0,9,16,56.3,4,7,57.1,3,4,75.0,70.4,2,7,0,1,-1
Saddiq Bey,"Mon
2/5",ATL,vs,LAC,"L
144-149",33,18,5,0,1,0,5,8,62.5,3,6,50.0,5,5,100.0,88.2,3,2,1,1,-7
Saddiq Bey,"Fri
2/2",ATL,vs,PHX,"W
129-120",16,2,3,0,0,0,1,7,14.3,0,3,0.0,0,0,,14.3,2,1,0,0,=+3
Saddiq Bey,"Thu
2/29",ATL,@,BKN,"L
97-124",30,6,5,3,0,0,2,9,22.2,0,2,0.0,2,2,100.0,30.4,3,2,0,1,-2
Saddiq Bey,"Tue
2/27",ATL,vs,UTA,"W
124-97",30,16,7,0,0,0,4,11,36.4,2,6,33.3,6,6,100.0,58.7,3,4,1,0,=+15
Saddiq Bey,"Sun
2/25",ATL,vs,ORL,"W
109-92",35,12,2,1,1,0,5,11,45.5,2,5,40.0,0,0,,54.5,1,1,2,1,=+2
Saddiq Bey,"Fri
2/23",ATL,vs,TOR,"L
121-123",34,18,9,1,0,0,6,15,40.0,4,7,57.1,2,2,100.0,56.7,6,3,0,0,-6
Saddiq Bey,"Wed
2/14",ATL,@,CHA,"L
99-122",32,14,4,1,0,1,5,13,38.5,2,5,40.0,2,2,100.0,50.4,3,1,1,0,-28
Saddiq Bey,"Mon
2/12",ATL,vs,CHI,"L
126-136",32,11,5,3,0,0,5,11,45.5,0,5,0.0,1,2,50.0,46.3,1,4,0,1,-7
Saddiq Bey,"Sat
2/10",ATL,vs,HOU,"W
122-113",39,24,6,3,1,1,8,15,53.3,4,9,44.4,4,4,100.0,71.6,2,4,1,1,=+12
Saddiq Bey,"Fri
2/9",ATL,@,PHI,"W
127-121",34,18,11,1,1,0,4,11,36.4,2,5,40.0,8,8,100.0,62.0,5,6,0,1,=+8
Saddiq Bey,"Wed
2/7",ATL,@,BOS,"L
117-125",36,25,9,1,1,0,9,16,56.3,4,7,57.1,3,4,75.0,70.4,2,7,0,1,-1
Saddiq Bey,"Mon
2/5",ATL,vs,LAC,"L
144-149",33,18,5,0,1,0,5,8,62.5,3,6,50.0,5,5,100.0,88.2,3,2,1,1,-7
Saddiq Bey,"Fri
2/2",ATL,vs,PHX,"W
129-120",16,2,3,0,0,0,1,7,14.3,0,3,0.0,0,0,,14.3,2,1,0,0,=+3
Saddiq Bey,"Sun
12/31",ATL,@,WAS,"W
130-126",32,11,11,0,0,1,4,10,40.0,2,5,40.0,1,3,33.3,48.6,3,8,1,3,-2
Saddiq Bey,"Fri
12/29",ATL,vs,SAC,"L
110-117",32,15,7,4,1,0,4,14,28.6,3,8,37.5,4,4,100.0,47.6,5,2,1,2,=+5
Saddiq Bey,"Tue
12/26",ATL,@,CHI,"L
113-118",34,13,8,0,1,0,5,10,50.0,2,6,33.3,1,1,100.0,62.3,4,4,0,1,-7
Saddiq Bey,"Sat
12/23",ATL,vs,MEM,"L
119-125",38,14,6,2,2,0,4,11,36.4,3,9,33.3,3,4,75.0,54.9,1,5,1,2,-7
Saddiq Bey,"Fri
12/22",ATL,@,MIA,"L
113-122",40,16,10,2,2,0,6,14,42.9,2,8,25.0,2,2,100.0,53.8,2,8,2,2,-12
Saddiq Bey,"Wed
12/20",ATL,@,HOU,"W
134-127",32,9,9,0,0,0,3,11,27.3,2,6,33.3,1,1,100.0,39.3,4,5,1,1,=+16
Saddiq Bey,"Mon
12/18",ATL,vs,DET,"W
130-124",42,21,4,1,2,0,8,15,53.3,2,7,28.6,3,5,60.0,61.0,2,2,1,1,=+9
Saddiq Bey,"Sat
12/16",ATL,@,CLE,"L
119-127",36,5,6,0,2,0,1,9,11.1,1,7,14.3,2,2,100.0,25.3,1,5,2,0,-10
Saddiq Bey,"Fri
12/15",ATL,@,TOR,"W
125-104",37,10,10,4,0,0,4,12,33.3,2,8,25.0,0,0,,41.7,3,7,1,3,=+24
Saddiq Bey,"Wed
12/13",ATL,@,TOR,"L
128-135",38,12,10,2,2,0,5,14,35.7,0,5,0.0,2,3,66.7,39.2,3,7,1,1,-3
Saddiq Bey,"Mon
12/11",ATL,vs,DEN,"L
122-129",40,16,4,2,1,1,6,11,54.5,1,4,25.0,3,4,75.0,62.7,1,3,0,2,-8
Saddiq Bey,"Fri
12/8",ATL,@,PHI,"L
114-125",38,16,8,1,0,0,6,20,30.0,3,9,33.3,1,1,100.0,39.1,5,3,0,1,=+2
Saddiq Bey,"Wed
12/6",ATL,vs,BKN,"L
113-114",37,21,7,1,1,0,7,13,53.8,3,6,50.0,4,4,100.0,71.1,4,3,3,1,=+9
Saddiq Bey,"Sat
12/2",ATL,@,MIL,"L
121-132",36,17,9,1,0,0,5,7,71.4,4,6,66.7,3,4,75.0,97.0,3,6,0,2,-3
Saddiq Bey,"Thu
11/30",ATL,@,SAS,"W
137-135",34,13,4,0,3,0,5,8,62.5,3,4,75.0,0,0,,81.3,2,2,1,3,0
Saddiq Bey,"Tue
11/28",ATL,@,CLE,"L
105-128",32,14,4,3,2,0,5,8,62.5,2,4,50.0,2,2,100.0,78.8,1,3,0,4,-22
Saddiq Bey,"Sun
11/26",ATL,@,BOS,"L
103-113",29,7,8,1,0,0,3,7,42.9,1,5,20.0,0,0,,50.0,3,5,0,3,-16
Saddiq Bey,"Sat
11/25",ATL,@,WAS,"W
136-108",32,13,9,1,1,0,6,14,42.9,0,4,0.0,1,2,50.0,43.7,3,6,1,1,=+30
Saddiq Bey,"Wed
11/22",ATL,vs,BKN,"W
147-145",25,12,2,1,2,0,4,8,50.0,1,3,33.3,3,3,100.0,64.4,0,2,2,2,=+9
Saddiq Bey,"Tue
11/21",ATL,vs,IND,"L
152-157",31,12,10,2,0,0,4,7,57.1,2,4,50.0,2,5,40.0,65.2,1,9,0,0,=+4
Saddiq Bey,"Fri
11/17",ATL,vs,PHI,"L
116-126",31,17,7,1,1,0,6,9,66.7,2,4,50.0,3,4,75.0,79.0,3,4,2,1,-5
Saddiq Bey,"Wed
11/15",ATL,vs,NYK,"L
114-116",28,16,2,2,2,0,7,10,70.0,2,5,40.0,0,0,,80.0,1,1,2,3,=+20
Saddiq Bey,"Tue
11/14",ATL,@,DET,"W
126-120",27,19,4,2,2,1,6,13,46.2,2,7,28.6,5,6,83.3,60.7,1,3,1,0,=+5
