PLAYER NAME,DATE,MIN,PTS,REB,TOV
Cade Cunningham,1/1/2024,30,6,1,4.0
Cade Cunningham,12/30/2023,38,30,3,0.0
Cade Cunningham,12/28/2023,43,31,6,6.0
Cade Cunningham,12/26/2023,37,41,9,3.0
Cade Cunningham,12/23/2023,33,22,3,2.0
Cade Cunningham,12/21/2023,39,28,6,6.0
Cade Cunningham,12/18/2023,44,43,5,3.0
Cade Cunningham,12/16/2023,31,25,1,2.0
Cade Cunningham,12/15/2023,24,4,3,3.0
Cade Cunningham,12/13/2023,30,21,6,1.0
Cade Cunningham,12/11/2023,38,23,6,3.0
Cade Cunningham,12/8/2023,32,21,3,3.0
Cade Cunningham,12/6/2023,34,16,4,5.0
Cade Cunningham,12/2/2023,37,23,8,1.0
Cade Cunningham,11/30/2023,37,31,2,7.0
Cade Cunningham,11/29/2023,23,15,4,2.0
Cade Cunningham,11/27/2023,32,26,5,1.0
Cade Cunningham,11/24/2023,38,31,3,4.0
Cade Cunningham,11/20/2023,38,27,2,5.0
Cade Cunningham,11/19/2023,27,18,5,3.0
Cade Cunningham,11/17/2023,34,20,5,4.0
Cade Cunningham,11/14/2023,38,9,3,6.0
Cade Cunningham,11/12/2023,38,10,3,1.0
Cade Cunningham,11/10/2023,36,21,4,4.0
Cade Cunningham,11/8/2023,39,33,8,5.0
Cade Cunningham,11/6/2023,40,21,4,5.0
Cade Cunningham,11/5/2023,39,26,3,6.0
Cade Cunningham,11/2/2023,34,22,2,6.0
Cade Cunningham,11/1/2023,37,30,5,6.0
Cade Cunningham,10/30/2023,35,17,2,7.0
Cade Cunningham,10/28/2023,40,25,4,6.0
Cade Cunningham,10/27/2023,24,12,2,5.0
Cade Cunningham,10/25/2023,36,30,3,3.0
Paul George,4/12/2024,8,10,1,1.0
Paul George,4/9/2024,39,23,7,6.0
Paul George,4/7/2024,44,39,11,5.0
Paul George,4/5/2024,21,14,2,1.0
Paul George,4/4/2024,37,28,4,3.0
Paul George,4/2/2024,29,18,4,1.0
Paul George,3/31/2024,40,41,7,0.0
Paul George,3/29/2024,35,12,4,2.0
Paul George,3/27/2024,34,22,10,2.0
Paul George,3/25/2024,33,26,1,1.0
Paul George,3/24/2024,34,18,3,5.0
Paul George,3/22/2024,28,31,4,0.0
Paul George,3/20/2024,36,27,6,0.0
Paul George,3/17/2024,35,26,6,1.0
Paul George,3/15/2024,41,26,5,2.0
Paul George,3/14/2024,35,28,5,1.0
Paul George,3/12/2024,35,22,3,5.0
Paul George,3/9/2024,40,22,5,3.0
Paul George,3/6/2024,39,21,7,2.0
Paul George,3/4/2024,36,29,5,3.0
Paul George,3/3/2024,34,15,4,3.0
Paul George,3/1/2024,30,22,6,0.0
Paul George,2/23/2024,37,14,5,5.0
Paul George,2/22/2024,36,14,7,0.0
Paul George,2/14/2024,33,24,5,2.0
Paul George,2/12/2024,30,18,6,0.0
Paul George,2/10/2024,36,33,5,1.0
Paul George,2/7/2024,28,7,1,3.0
Paul George,2/5/2024,32,18,3,1.0
Paul George,2/4/2024,33,15,7,4.0
Paul George,2/2/2024,27,18,4,0.0
Paul George,1/29/2024,27,13,5,2.0
Paul George,1/27/2024,22,17,6,1.0
Paul George,1/26/2024,28,21,2,2.0
Paul George,1/23/2024,30,17,5,4.0
Paul George,1/21/2024,36,12,7,1.0
Paul George,1/16/2024,34,38,7,0.0
Paul George,1/14/2024,42,16,4,1.0
Paul George,1/12/2024,35,37,3,4.0
Paul George,1/10/2024,38,29,7,0.0
Paul George,1/8/2024,31,25,7,1.0
Paul George,1/7/2024,38,22,4,3.0
Paul George,1/5/2024,30,24,7,2.0
Paul George,1/3/2024,37,33,7,1.0
Paul George,1/1/2024,34,23,3,3.0
Paul George,12/29/2023,36,23,7,4.0
Paul George,12/26/2023,37,25,4,3.0
Paul George,12/23/2023,30,21,3,1.0
Paul George,12/21/2023,29,22,4,1.0
Paul George,12/18/2023,31,27,3,1.0
Paul George,12/16/2023,31,25,4,2.0
Paul George,12/12/2023,16,9,6,3.0
Paul George,12/11/2023,41,20,8,1.0
Paul George,12/8/2023,37,20,3,1.0
Paul George,12/6/2023,38,25,8,2.0
Paul George,12/2/2023,38,25,6,1.0
Paul George,11/30/2023,37,15,1,1.0
Paul George,11/29/2023,40,19,3,1.0
Paul George,11/27/2023,37,6,8,3.0
Paul George,11/25/2023,36,25,9,1.0
Paul George,11/24/2023,39,34,8,2.0
Paul George,11/22/2023,36,24,8,2.0
Paul George,11/20/2023,32,28,5,2.0
Paul George,11/17/2023,40,23,8,3.0
Paul George,11/14/2023,40,35,7,1.0
Paul George,11/12/2023,37,26,7,7.0
Paul George,11/10/2023,23,8,3,2.0
Paul George,11/8/2023,39,24,7,3.0
Paul George,11/6/2023,34,10,7,4.0
Paul George,11/1/2023,37,35,6,3.0
Paul George,10/31/2023,33,27,7,3.0
Paul George,10/29/2023,28,19,4,1.0
Paul George,10/27/2023,38,36,4,2.0
Paul George,10/25/2023,32,27,3,4.0
Paolo Banchero,4/14/2024,35,26,11,3.0
Paolo Banchero,4/12/2024,41,22,15,2.0
Paolo Banchero,4/10/2024,34,20,6,2.0
Paolo Banchero,4/9/2024,36,21,7,4.0
Paolo Banchero,4/7/2024,36,24,6,2.0
Paolo Banchero,4/5/2024,40,32,8,3.0
Paolo Banchero,4/3/2024,38,32,6,3.0
Paolo Banchero,4/1/2024,36,15,4,2.0
Paolo Banchero,3/30/2024,30,13,9,2.0
Paolo Banchero,3/29/2024,38,23,8,7.0
Paolo Banchero,3/27/2024,32,15,8,4.0
Paolo Banchero,3/23/2024,38,22,7,4.0
Paolo Banchero,3/21/2024,33,20,10,4.0
Paolo Banchero,3/19/2024,26,13,1,1.0
Paolo Banchero,3/17/2024,36,29,6,1.0
Paolo Banchero,3/15/2024,36,17,9,6.0
Paolo Banchero,3/13/2024,35,21,3,2.0
Paolo Banchero,3/10/2024,38,19,5,3.0
Paolo Banchero,3/8/2024,36,23,9,4.0
Paolo Banchero,3/6/2024,39,25,6,4.0
Paolo Banchero,3/5/2024,33,22,5,5.0
Paolo Banchero,3/3/2024,32,29,8,4.0
Paolo Banchero,2/29/2024,35,29,9,6.0
Paolo Banchero,2/24/2024,29,15,5,0.0
Paolo Banchero,2/22/2024,34,12,6,4.0
Paolo Banchero,2/14/2024,35,36,6,3.0
Paolo Banchero,2/13/2024,35,23,6,4.0
Paolo Banchero,2/10/2024,43,19,7,3.0
Paolo Banchero,2/8/2024,31,16,5,1.0
Paolo Banchero,2/6/2024,34,23,9,2.0
Paolo Banchero,2/4/2024,35,20,6,1.0
Paolo Banchero,2/2/2024,35,23,1,3.0
Paolo Banchero,1/31/2024,36,25,9,1.0
Paolo Banchero,1/29/2024,39,36,9,3.0
Paolo Banchero,1/28/2024,36,26,4,2.0
Paolo Banchero,1/26/2024,34,27,5,3.0
Paolo Banchero,1/22/2024,29,18,3,2.0
Paolo Banchero,1/21/2024,31,20,10,2.0
Paolo Banchero,1/19/2024,32,14,8,3.0
Paolo Banchero,1/17/2024,38,26,4,1.0
Paolo Banchero,1/15/2024,33,20,6,2.0
Paolo Banchero,1/13/2024,36,20,9,2.0
Paolo Banchero,1/12/2024,36,25,8,4.0
Paolo Banchero,1/9/2024,35,18,2,4.0
Paolo Banchero,1/7/2024,45,35,10,2.0
Paolo Banchero,1/5/2024,41,32,10,5.0
Paolo Banchero,1/3/2024,45,43,4,8.0
Paolo Banchero,1/2/2024,34,27,12,5.0
Paolo Banchero,12/31/2023,37,28,9,3.0
Paolo Banchero,12/29/2023,36,29,10,2.0
Paolo Banchero,12/27/2023,38,19,9,1.0
Paolo Banchero,12/26/2023,38,24,3,3.0
Paolo Banchero,12/23/2023,36,34,7,3.0
Paolo Banchero,12/21/2023,34,23,7,2.0
Paolo Banchero,12/20/2023,34,10,8,3.0
Paolo Banchero,12/17/2023,36,36,10,4.0
Paolo Banchero,12/15/2023,32,14,4,5.0
Paolo Banchero,12/11/2023,36,20,10,8.0
Paolo Banchero,12/8/2023,30,24,4,0.0
Paolo Banchero,12/6/2023,38,42,6,3.0
Paolo Banchero,12/2/2023,34,19,10,1.0
Paolo Banchero,12/1/2023,38,28,13,2.0
Paolo Banchero,11/29/2023,27,6,4,4.0
Paolo Banchero,11/26/2023,37,23,7,2.0
Paolo Banchero,11/24/2023,35,23,7,3.0
Paolo Banchero,11/22/2023,35,23,3,3.0
Paolo Banchero,11/21/2023,32,25,5,3.0
Paolo Banchero,11/19/2023,27,24,3,1.0
Paolo Banchero,11/17/2023,32,13,8,7.0
Paolo Banchero,11/15/2023,33,17,9,1.0
Paolo Banchero,11/14/2023,35,19,6,2.0
Paolo Banchero,11/11/2023,38,26,12,3.0
Paolo Banchero,11/9/2023,34,17,8,5.0
Paolo Banchero,11/6/2023,37,22,5,6.0
Paolo Banchero,11/4/2023,34,25,7,4.0
Paolo Banchero,11/2/2023,36,30,9,6.0
Paolo Banchero,10/31/2023,32,15,4,3.0
Paolo Banchero,10/30/2023,30,9,5,2.0
Paolo Banchero,10/27/2023,35,14,7,3.0
Paolo Banchero,10/25/2023,28,12,5,1.0
Jaren Jackson Jr.,10/25/2023,36,8,5,3.0
Jaren Jackson Jr.,10/27/2023,28,21,9,0.0
Jaren Jackson Jr.,10/28/2023,31,16,5,1.0
Jaren Jackson Jr.,10/30/2023,34,30,9,1.0
Jaren Jackson Jr.,11/29/2023,35,20,6,1.0
Jaren Jackson Jr.,11/26/2023,37,18,4,2.0
Jaren Jackson Jr.,11/24/2023,29,13,7,3.0
Jaren Jackson Jr.,11/22/2023,37,23,7,2.0
Jaren Jackson Jr.,11/19/2023,34,17,8,2.0
Jaren Jackson Jr.,11/18/2023,27,27,5,2.0
Jaren Jackson Jr.,11/14/2023,22,8,2,1.0
Jaren Jackson Jr.,11/12/2023,29,12,4,3.0
Jaren Jackson Jr.,11/10/2023,23,14,4,2.0
Jaren Jackson Jr.,11/8/2023,33,28,4,1.0
Jaren Jackson Jr.,11/5/2023,37,27,7,2.0
Jaren Jackson Jr.,11/3/2023,38,30,10,4.0
Jaren Jackson Jr.,11/1/2023,26,19,8,2.0
Jaren Jackson Jr.,12/31/2023,29,18,3,0.0
Jaren Jackson Jr.,12/29/2023,37,22,2,1.0
Jaren Jackson Jr.,12/28/2023,28,14,4,0.0
Jaren Jackson Jr.,12/26/2023,39,19,10,3.0
Jaren Jackson Jr.,12/23/2023,24,20,2,2.0
Jaren Jackson Jr.,12/21/2023,33,21,8,7.0
Jaren Jackson Jr.,12/19/2023,30,24,6,2.0
Jaren Jackson Jr.,12/18/2023,25,11,5,2.0
Jaren Jackson Jr.,12/15/2023,33,22,3,1.0
Jaren Jackson Jr.,12/13/2023,40,44,7,3.0
Jaren Jackson Jr.,12/11/2023,42,41,4,2.0
Jaren Jackson Jr.,12/8/2023,29,21,2,2.0
Jaren Jackson Jr.,12/6/2023,35,24,4,0.0
Jaren Jackson Jr.,12/2/2023,35,37,9,4.0
Jaren Jackson Jr.,12/1/2023,14,4,4,1.0
Jaren Jackson Jr.,1/29/2024,32,22,3,3.0
Jaren Jackson Jr.,1/28/2024,32,25,5,4.0
Jaren Jackson Jr.,1/26/2024,35,30,8,3.0
Jaren Jackson Jr.,1/24/2024,35,15,6,5.0
Jaren Jackson Jr.,1/22/2024,32,27,4,4.0
Jaren Jackson Jr.,1/20/2024,33,26,6,2.0
Jaren Jackson Jr.,1/18/2024,27,36,3,3.0
Jaren Jackson Jr.,1/15/2024,33,18,5,1.0
Jaren Jackson Jr.,1/12/2024,30,21,6,1.0
Jaren Jackson Jr.,1/7/2024,32,28,10,2.0
Jaren Jackson Jr.,1/5/2024,30,31,9,3.0
Jaren Jackson Jr.,1/3/2024,37,24,4,3.0
Jaren Jackson Jr.,1/2/2024,32,10,7,1.0
Jaren Jackson Jr.,2/28/2024,38,33,13,2.0
Jaren Jackson Jr.,2/26/2024,30,15,4,3.0
Jaren Jackson Jr.,2/23/2024,32,29,4,2.0
Jaren Jackson Jr.,2/14/2024,28,18,2,4.0
Jaren Jackson Jr.,2/12/2024,36,22,6,4.0
Jaren Jackson Jr.,2/10/2024,34,29,3,5.0
Jaren Jackson Jr.,2/8/2024,32,28,2,4.0
Jaren Jackson Jr.,2/2/2024,31,27,5,2.0
Jaren Jackson Jr.,2/1/2024,34,25,5,5.0
Jaren Jackson Jr.,3/30/2024,26,4,4,3.0
Jaren Jackson Jr.,3/27/2024,35,17,9,1.0
Jaren Jackson Jr.,3/25/2024,26,11,4,1.0
Jaren Jackson Jr.,3/22/2024,36,28,7,4.0
Jaren Jackson Jr.,3/20/2024,31,28,4,2.0
Jaren Jackson Jr.,3/18/2024,39,25,2,4.0
Jaren Jackson Jr.,3/16/2024,36,19,6,5.0
Jaren Jackson Jr.,3/10/2024,28,16,2,4.0
Jaren Jackson Jr.,3/8/2024,35,21,9,2.0
Jaren Jackson Jr.,3/6/2024,37,30,11,3.0
Jaren Jackson Jr.,4/3/2024,37,35,3,0.0
Jaren Jackson Jr.,4/1/2024,34,40,7,3.0
Dejounte Murray,10/30/2023,39,41,7,3.0
Dejounte Murray,10/29/2023,30,15,1,3.0
Dejounte Murray,10/27/2023,35,18,7,1.0
Dejounte Murray,10/25/2023,33,11,2,1.0
Dejounte Murray,11/30/2023,35,24,3,0.0
Dejounte Murray,11/28/2023,31,13,3,3.0
Dejounte Murray,11/26/2023,34,6,4,3.0
Dejounte Murray,11/25/2023,27,11,5,0.0
Dejounte Murray,11/22/2023,39,20,6,1.0
Dejounte Murray,11/21/2023,34,28,3,5.0
Dejounte Murray,11/17/2023,35,13,1,3.0
Dejounte Murray,11/15/2023,32,13,5,1.0
Dejounte Murray,11/14/2023,37,32,5,2.0
Dejounte Murray,11/11/2023,36,23,5,3.0
Dejounte Murray,11/9/2023,33,16,3,4.0
Dejounte Murray,11/6/2023,33,29,4,3.0
Dejounte Murray,11/4/2023,37,20,8,3.0
Dejounte Murray,11/1/2023,34,24,4,4.0
Dejounte Murray,12/31/2023,34,32,6,1.0
Dejounte Murray,12/29/2023,37,18,6,3.0
Dejounte Murray,12/26/2023,34,17,6,3.0
Dejounte Murray,12/23/2023,35,26,4,3.0
Dejounte Murray,12/22/2023,34,24,8,2.0
Dejounte Murray,12/20/2023,35,21,3,3.0
Dejounte Murray,12/18/2023,33,20,3,1.0
Dejounte Murray,12/16/2023,37,21,3,0.0
Dejounte Murray,12/15/2023,33,17,7,1.0
Dejounte Murray,12/13/2023,34,20,3,0.0
Dejounte Murray,12/11/2023,38,21,6,2.0
Dejounte Murray,12/8/2023,36,20,4,4.0
Dejounte Murray,12/6/2023,32,13,10,0.0
Dejounte Murray,12/2/2023,34,30,2,2.0
Dejounte Murray,1/30/2024,33,24,4,3.0
Dejounte Murray,1/26/2024,37,22,5,3.0
Dejounte Murray,1/24/2024,33,23,7,2.0
Dejounte Murray,1/22/2024,40,35,10,4.0
Dejounte Murray,1/20/2024,35,24,9,2.0
Dejounte Murray,1/19/2024,40,22,3,2.0
Dejounte Murray,1/17/2024,36,26,5,5.0
Dejounte Murray,1/15/2024,33,13,13,2.0
Dejounte Murray,1/13/2024,31,13,5,2.0
Dejounte Murray,1/12/2024,32,29,4,3.0
Dejounte Murray,1/10/2024,38,25,5,1.0
Dejounte Murray,1/7/2024,40,24,6,3.0
Dejounte Murray,1/5/2024,34,30,1,1.0
Dejounte Murray,1/3/2024,35,22,6,3.0
Dejounte Murray,2/29/2024,32,28,6,2.0
Dejounte Murray,2/27/2024,32,17,4,5.0
Dejounte Murray,2/25/2024,39,25,9,3.0
Dejounte Murray,2/23/2024,36,24,10,1.0
Dejounte Murray,2/14/2024,32,13,7,3.0
Dejounte Murray,2/12/2024,34,17,5,6.0
Dejounte Murray,2/10/2024,40,34,6,1.0
Dejounte Murray,2/5/2024,34,21,5,2.0
Dejounte Murray,2/3/2024,41,19,5,2.0
Dejounte Murray,2/2/2024,39,22,8,1.0
Dejounte Murray,3/30/2024,42,20,8,5.0
Dejounte Murray,3/28/2024,47,44,7,3.0
Dejounte Murray,3/27/2024,36,30,3,1.0
Dejounte Murray,3/25/2024,41,19,5,1.0
Dejounte Murray,3/23/2024,31,28,7,4.0
Dejounte Murray,3/21/2024,40,29,9,5.0
Dejounte Murray,3/18/2024,31,13,5,2.0
Dejounte Murray,3/17/2024,34,21,2,4.0
Dejounte Murray,3/15/2024,39,33,6,3.0
Dejounte Murray,3/13/2024,43,40,4,5.0
Dejounte Murray,3/10/2024,41,23,1,4.0
Dejounte Murray,3/8/2024,40,41,7,2.0
Dejounte Murray,3/6/2024,39,18,2,3.0
Dejounte Murray,3/5/2024,37,21,9,1.0
Dejounte Murray,3/2/2024,35,20,6,2.0
Dejounte Murray,4/14/2024,31,32,3,3.0
Dejounte Murray,4/12/2024,31,12,5,3.0
Dejounte Murray,4/9/2024,49,29,13,4.0
Dejounte Murray,4/6/2024,36,14,2,2.0
Dejounte Murray,4/4/2024,35,16,5,4.0
Dejounte Murray,4/3/2024,35,24,4,5.0
Dejounte Murray,4/1/2024,33,17,8,5.0
Cam Thomas,10/30/2023,38,33,2,2.0
Cam Thomas,10/27/2023,33,30,7,0.0
Cam Thomas,10/25/2023,25,36,3,1.0
Cam Thomas,11/30/2023,25,26,2,1.0
Cam Thomas,11/8/2023,20,14,2,2.0
Cam Thomas,11/6/2023,41,45,4,1.0
Cam Thomas,11/4/2023,37,27,5,0.0
Cam Thomas,11/3/2023,31,17,5,0.0
Cam Thomas,11/1/2023,34,13,2,4.0
Cam Thomas,12/31/2023,26,20,1,1.0
Cam Thomas,12/29/2023,24,15,1,1.0
Cam Thomas,12/27/2023,12,8,0,0.0
Cam Thomas,12/26/2023,23,17,1,2.0
Cam Thomas,12/23/2023,28,20,2,2.0
Cam Thomas,12/22/2023,34,23,0,2.0
Cam Thomas,12/20/2023,32,20,2,1.0
Cam Thomas,12/18/2023,37,32,4,3.0
Cam Thomas,12/16/2023,37,41,5,5.0
Cam Thomas,12/14/2023,27,13,3,0.0
Cam Thomas,12/13/2023,28,24,2,2.0
Cam Thomas,12/11/2023,31,20,0,2.0
Cam Thomas,12/8/2023,29,17,2,2.0
Cam Thomas,12/6/2023,27,6,1,5.0
Cam Thomas,12/2/2023,38,20,7,2.0
Cam Thomas,1/31/2024,33,25,2,2.0
Cam Thomas,1/29/2024,31,25,7,2.0
Cam Thomas,1/27/2024,41,37,3,5.0
Cam Thomas,1/25/2024,28,25,6,5.0
Cam Thomas,1/23/2024,22,14,1,1.0
Cam Thomas,1/21/2024,27,20,2,4.0
Cam Thomas,1/19/2024,32,33,3,1.0
Cam Thomas,1/17/2024,22,8,0,1.0
Cam Thomas,1/15/2024,32,23,2,2.0
Cam Thomas,1/11/2024,35,26,6,0.0
Cam Thomas,1/7/2024,18,9,3,1.0
Cam Thomas,1/5/2024,24,19,2,1.0
Cam Thomas,1/3/2024,17,4,0,1.0
Cam Thomas,1/2/2024,20,0,2,1.0
Cam Thomas,2/26/2024,29,14,3,0.0
Cam Thomas,2/24/2024,35,18,6,2.0
Cam Thomas,2/22/2024,30,19,2,2.0
Cam Thomas,2/14/2024,25,5,1,1.0
Cam Thomas,2/13/2024,34,26,2,3.0
Cam Thomas,2/10/2024,36,25,2,2.0
Cam Thomas,2/8/2024,30,17,4,1.0
Cam Thomas,2/6/2024,37,16,8,2.0
Cam Thomas,2/5/2024,36,18,5,1.0
Cam Thomas,2/3/2024,36,40,3,3.0
Cam Thomas,3/31/2024,35,30,2,2.0
Cam Thomas,3/29/2024,40,28,8,1.0
Cam Thomas,3/27/2024,45,38,2,2.0
Cam Thomas,3/23/2024,36,19,5,5.0
Cam Thomas,3/21/2024,39,21,6,3.0
Cam Thomas,3/19/2024,34,25,3,1.0
Cam Thomas,3/17/2024,39,31,3,0.0
Cam Thomas,3/16/2024,32,22,8,5.0
Cam Thomas,3/13/2024,39,21,8,2.0
Cam Thomas,3/10/2024,31,29,7,1.0
Cam Thomas,3/9/2024,30,31,1,2.0
Cam Thomas,4/14/2024,27,18,3,1.0
Cam Thomas,4/12/2024,37,41,1,4.0
Cam Thomas,4/10/2024,37,23,4,2.0
Cam Thomas,4/7/2024,36,21,4,4.0
Cam Thomas,4/6/2024,39,32,6,1.0
Cam Thomas,4/3/2024,39,27,4,2.0
Cam Thomas,4/1/2024,29,22,1,1.0
Kyle Kuzma,10/30/2023,26,21,5,2.0
Kyle Kuzma,10/28/2023,36,21,13,0.0
Kyle Kuzma,10/25/2023,25,25,2,0.0
Kyle Kuzma,11/29/2023,35,23,3,4.0
Kyle Kuzma,11/27/2023,35,32,12,1.0
Kyle Kuzma,11/25/2023,25,12,7,5.0
Kyle Kuzma,11/24/2023,31,22,4,1.0
Kyle Kuzma,11/22/2023,35,28,9,2.0
Kyle Kuzma,11/20/2023,31,22,3,2.0
Kyle Kuzma,11/17/2023,32,19,4,2.0
Kyle Kuzma,11/15/2023,30,22,6,2.0
Kyle Kuzma,11/13/2023,38,34,3,6.0
Kyle Kuzma,11/12/2023,31,15,4,1.0
Kyle Kuzma,11/10/2023,29,17,6,3.0
Kyle Kuzma,11/8/2023,31,33,9,2.0
Kyle Kuzma,11/6/2023,30,28,6,2.0
Kyle Kuzma,11/3/2023,31,22,4,5.0
Kyle Kuzma,11/1/2023,25,25,9,1.0
Kyle Kuzma,12/31/2023,34,38,8,2.0
Kyle Kuzma,12/29/2023,31,26,8,2.0
Kyle Kuzma,12/27/2023,30,14,4,5.0
Kyle Kuzma,12/26/2023,36,17,4,6.0
Kyle Kuzma,12/22/2023,25,7,9,3.0
Kyle Kuzma,12/21/2023,37,32,8,3.0
Kyle Kuzma,12/18/2023,29,27,8,3.0
Kyle Kuzma,12/17/2023,34,17,7,2.0
Kyle Kuzma,12/15/2023,30,31,5,3.0
Kyle Kuzma,12/13/2023,30,27,7,2.0
Kyle Kuzma,12/11/2023,27,21,9,2.0
Kyle Kuzma,12/8/2023,30,17,3,3.0
Kyle Kuzma,12/6/2023,34,16,3,1.0
Kyle Kuzma,12/1/2023,37,27,6,6.0
Kyle Kuzma,1/31/2024,29,27,2,2.0
Kyle Kuzma,1/29/2024,32,18,11,2.0
Kyle Kuzma,1/27/2024,32,30,6,1.0
Kyle Kuzma,1/25/2024,34,26,6,5.0
Kyle Kuzma,1/24/2024,35,17,14,5.0
Kyle Kuzma,1/21/2024,33,17,6,3.0
Kyle Kuzma,1/20/2024,29,11,12,2.0
Kyle Kuzma,1/18/2024,38,15,6,3.0
Kyle Kuzma,1/15/2024,33,21,8,0.0
Kyle Kuzma,1/13/2024,27,29,6,2.0
Kyle Kuzma,1/10/2024,34,11,11,4.0
Kyle Kuzma,1/8/2024,37,22,15,2.0
Kyle Kuzma,1/6/2024,32,27,2,3.0
Kyle Kuzma,1/5/2024,25,9,2,7.0
Kyle Kuzma,1/3/2024,23,16,2,1.0
Kyle Kuzma,2/29/2024,37,20,10,2.0
Kyle Kuzma,2/27/2024,38,27,12,6.0
Kyle Kuzma,2/25/2024,39,27,6,2.0
Kyle Kuzma,2/23/2024,27,14,4,3.0
Kyle Kuzma,2/22/2024,31,31,12,3.0
Kyle Kuzma,2/12/2024,32,23,8,4.0
Kyle Kuzma,2/10/2024,37,21,3,4.0
Kyle Kuzma,2/9/2024,37,17,4,0.0
Kyle Kuzma,2/7/2024,32,28,4,3.0
Kyle Kuzma,2/2/2024,36,13,4,0.0
Kyle Kuzma,3/29/2024,37,12,8,5.0
Kyle Kuzma,3/27/2024,44,24,6,0.0
Kyle Kuzma,3/23/2024,34,16,9,4.0
Kyle Kuzma,3/21/2024,37,31,6,5.0
Kyle Kuzma,3/16/2024,29,11,5,3.0
Kyle Kuzma,3/14/2024,31,23,3,5.0
Kyle Kuzma,3/12/2024,37,24,7,4.0
Kyle Kuzma,3/10/2024,38,32,9,4.0
Kyle Kuzma,3/8/2024,40,28,8,2.0
Kyle Kuzma,3/6/2024,31,25,5,1.0
Kyle Kuzma,3/4/2024,35,23,5,1.0
Kyle Kuzma,3/1/2024,29,32,7,1.0
Kyle Kuzma,4/3/2024,39,17,12,4.0
Karl-Anthony Towns,10/30/2023,36,16,10,0.0
Karl-Anthony Towns,10/28/2023,31,12,10,1.0
Karl-Anthony Towns,10/25/2023,36,19,10,4.0
Karl-Anthony Towns,11/30/2023,37,32,11,4.0
Karl-Anthony Towns,11/28/2023,32,13,10,6.0
Karl-Anthony Towns,11/26/2023,26,18,8,4.0
Karl-Anthony Towns,11/24/2023,38,27,11,4.0
Karl-Anthony Towns,11/22/2023,36,23,11,4.0
Karl-Anthony Towns,11/20/2023,36,20,5,3.0
Karl-Anthony Towns,11/18/2023,33,29,6,0.0
Karl-Anthony Towns,11/15/2023,31,25,7,1.0
Karl-Anthony Towns,11/14/2023,42,33,11,5.0
Karl-Anthony Towns,11/12/2023,37,21,14,1.0
Karl-Anthony Towns,11/10/2023,34,29,12,3.0
Karl-Anthony Towns,11/8/2023,28,23,3,3.0
Karl-Anthony Towns,11/6/2023,28,7,10,7.0
Karl-Anthony Towns,11/4/2023,32,25,7,2.0
Karl-Anthony Towns,11/1/2023,31,21,8,1.0
Karl-Anthony Towns,12/30/2023,29,9,9,5.0
Karl-Anthony Towns,12/28/2023,27,10,8,5.0
Karl-Anthony Towns,12/26/2023,29,16,6,5.0
Karl-Anthony Towns,12/21/2023,33,21,6,0.0
Karl-Anthony Towns,12/20/2023,38,23,13,4.0
Karl-Anthony Towns,12/18/2023,32,18,8,1.0
Karl-Anthony Towns,12/16/2023,35,40,12,3.0
Karl-Anthony Towns,12/14/2023,31,21,17,3.0
Karl-Anthony Towns,12/11/2023,33,17,12,1.0
Karl-Anthony Towns,12/8/2023,29,24,7,1.0
Karl-Anthony Towns,12/6/2023,32,14,10,6.0
Karl-Anthony Towns,12/2/2023,32,28,7,3.0
Karl-Anthony Towns,1/31/2024,31,29,9,3.0
Karl-Anthony Towns,1/29/2024,39,21,10,2.0
Karl-Anthony Towns,1/27/2024,32,19,5,3.0
Karl-Anthony Towns,1/25/2024,37,27,10,6.0
Karl-Anthony Towns,1/24/2024,35,27,6,1.0
Karl-Anthony Towns,1/22/2024,38,62,8,7.0
Karl-Anthony Towns,1/20/2024,36,19,11,3.0
Karl-Anthony Towns,1/18/2024,29,14,7,1.0
Karl-Anthony Towns,1/17/2024,31,27,6,1.0
Karl-Anthony Towns,1/14/2024,37,17,6,4.0
Karl-Anthony Towns,1/12/2024,28,23,8,0.0
Karl-Anthony Towns,1/10/2024,44,25,13,1.0
Karl-Anthony Towns,1/9/2024,34,28,6,2.0
Karl-Anthony Towns,1/7/2024,27,24,7,3.0
Karl-Anthony Towns,1/5/2024,31,22,8,4.0
Karl-Anthony Towns,1/3/2024,36,22,6,1.0
Karl-Anthony Towns,1/1/2024,32,29,6,3.0
Karl-Anthony Towns,2/28/2024,37,13,11,4.0
Karl-Anthony Towns,2/24/2024,36,28,9,2.0
Karl-Anthony Towns,2/23/2024,35,22,14,3.0
Karl-Anthony Towns,2/15/2024,30,23,8,3.0
Karl-Anthony Towns,2/13/2024,19,13,5,3.0
Karl-Anthony Towns,2/12/2024,27,24,4,1.0
Karl-Anthony Towns,2/8/2024,30,19,5,1.0
Karl-Anthony Towns,2/6/2024,39,33,5,2.0
Karl-Anthony Towns,2/4/2024,27,14,10,2.0
Karl-Anthony Towns,2/2/2024,35,19,3,6.0
Karl-Anthony Towns,3/4/2024,21,14,4,1.0
Karl-Anthony Towns,3/3/2024,34,18,9,3.0
Karl-Anthony Towns,3/1/2024,37,19,6,3.0
Karl-Anthony Towns,4/14/2024,29,10,6,5.0
Karl-Anthony Towns,4/12/2024,28,11,5,3.0
Pascal Siakam,10/30/2023,35,20,6,0.0
Pascal Siakam,10/28/2023,36,11,7,2.0
