PLAYER NAME,DATE,MIN,PTS,REB,TOV
Kevin Durant,"Fri
11/17",33,38,9,1.0
Kevin Durant,"Wed
11/15",35,31,6,2.0
Kevin Durant,"Sun
11/12",36,28,9,3.0
Kevin Durant,"Fri
11/10",39,38,9,4.0
Kevin Durant,"Wed
11/8",42,25,7,6.0
Kevin Durant,"Sun
11/5",35,41,4,3.0
Kevin Durant,"Sat
11/4",36,31,8,5.0
Kevin Durant,"Thu
11/2",37,28,6,3.0
Kevin Durant,"Tue
10/31",37,26,2,5.0
Kevin Durant,"Sat
10/28",29,26,4,2.0
Kevin Durant,"Thu
10/26",39,39,11,8.0
Kevin Durant,"Tue
10/24",37,18,11,2.0
Devin Booker,"Sun
4/14",36,23,4,1.0
Devin Booker,"Fri
4/12",41,21,4,4.0
Devin Booker,"Wed
4/10",39,37,1,1.0
Devin Booker,"Tue
4/9",40,12,3,3.0
Devin Booker,"Sun
4/7",39,25,3,4.0
Devin Booker,"Fri
4/5",34,13,3,7.0
Devin Booker,"Wed
4/3",37,40,1,4.0
Devin Booker,"Mon
4/1",39,52,3,3.0
Devin Booker,"Fri
3/29",27,14,3,3.0
Devin Booker,"Wed
3/27",37,17,5,2.0
Devin Booker,"Mon
3/25",40,36,6,5.0
Devin Booker,"Sat
3/23",31,32,7,2.0
Devin Booker,"Thu
3/21",32,30,4,2.0
Devin Booker,"Wed
3/20",35,18,9,2.0
Devin Booker,"Sun
3/17",40,23,9,2.0
Devin Booker,"Fri
3/15",36,21,6,2.0
Devin Booker,"Thu
3/14",38,23,2,0.0
Devin Booker,"Mon
3/11",38,27,6,2.0
Devin Booker,"Sat
3/2",38,24,2,5.0
Devin Booker,"Thu
2/29",39,35,7,1.0
Devin Booker,"Sun
2/25",38,21,3,3.0
Devin Booker,"Fri
2/23",36,25,5,1.0
Devin Booker,"Thu
2/22",39,35,5,4.0
Devin Booker,"Wed
2/14",5,7,1,1.0
Devin Booker,"Tue
2/13",38,25,3,3.0
Devin Booker,"Sat
2/10",38,32,4,2.0
Devin Booker,"Tue
2/6",38,32,1,1.0
Devin Booker,"Sun
2/4",26,14,1,0.0
Devin Booker,"Fri
2/2",38,24,6,2.0
Devin Booker,"Wed
1/31",36,22,3,2.0
Devin Booker,"Mon
1/29",41,22,8,0.0
Devin Booker,"Sun
1/28",36,44,4,4.0
