PLAYER NAME,DATE,TM,GAME,OPP,SCORE,MIN,PTS,REB,AST,STL,BLK,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TS%,OREB,DREB,TOV,PF,PLUS/MINUS
Ivica Zubac,"Fri
1/12",LAC,@,MEM,"W
128-119",22,6,11,0,0,2,2,5,40.0,0,0,,2,2,100.0,51.0,4,7,0,3,=+6
Ivica Zubac,"Wed
1/10",LAC,vs,TOR,"W
126-120",31,12,11,3,0,1,6,8,75.0,0,0,,0,0,,75.0,5,6,2,2,=+1
Ivica Zubac,"Mon
1/8",LAC,vs,PHX,"W
138-111",28,19,8,3,1,1,8,9,88.9,0,0,,3,6,50.0,81.6,2,6,0,3,=+14
Ivica Zubac,"Sun
1/7",LAC,@,LAL,"L
103-106",37,22,19,1,0,1,9,13,69.2,0,0,,4,4,100.0,74.5,10,9,2,4,=+1
Ivica Zubac,"Fri
1/5",LAC,@,NOP,"W
111-95",23,15,8,2,0,2,6,7,85.7,0,0,,3,4,75.0,85.6,0,8,1,3,=+18
Ivica Zubac,"Wed
1/3",LAC,@,PHX,"W
131-122",27,6,3,2,0,2,2,4,50.0,0,0,,2,2,100.0,61.5,1,2,0,5,0
Ivica Zubac,"Mon
1/1",LAC,vs,MIA,"W
121-104",29,6,12,1,0,0,3,4,75.0,0,0,,0,0,,75.0,1,11,1,4,=+28
Ivica Zubac,"Sun
2/25",LAC,vs,SAC,"L
107-123",33,16,6,2,1,0,8,9,88.9,0,0,,0,0,,88.9,1,5,4,3,-6
Ivica Zubac,"Fri
2/23",LAC,@,MEM,"W
101-95",27,10,10,2,0,0,5,7,71.4,0,0,,0,0,,71.4,3,7,0,6,=+6
Ivica Zubac,"Thu
2/22",LAC,@,OKC,"L
107-129",29,13,12,1,0,1,5,12,41.7,0,0,,3,4,75.0,47.2,4,8,1,4,=+1
Ivica Zubac,"Wed
2/14",LAC,@,GSW,"W
130-125",28,13,10,3,2,2,5,7,71.4,0,0,,3,4,75.0,74.2,1,9,3,1,=+13
Ivica Zubac,"Mon
2/12",LAC,vs,MIN,"L
100-121",23,6,11,2,0,1,2,5,40.0,0,0,,2,2,100.0,51.0,5,6,2,4,-2
Ivica Zubac,"Sat
2/10",LAC,vs,DET,"W
112-106",20,6,5,1,0,2,2,3,66.7,0,0,,2,2,100.0,77.3,0,5,0,0,-11
Ivica Zubac,"Wed
2/7",LAC,vs,NOP,"L
106-117",21,12,8,1,0,0,5,5,100.0,0,0,,2,3,66.7,94.9,1,7,0,0,=+6
Ivica Zubac,"Sun
2/4",LAC,@,MIA,"W
103-95",18,4,3,0,0,0,2,4,50.0,0,0,,0,0,,50.0,1,2,1,2,0
Ivica Zubac,"Sun
3/31",LAC,@,CHA,"W
130-118",33,24,12,1,0,3,7,8,87.5,0,0,,10,10,100.0,96.8,2,10,2,4,=+3
Ivica Zubac,"Fri
3/29",LAC,@,ORL,"W
100-97",35,14,9,2,0,1,7,10,70.0,0,0,,0,0,,70.0,4,5,1,2,-3
Ivica Zubac,"Wed
3/27",LAC,@,PHI,"W
108-107",27,11,4,0,1,1,5,7,71.4,0,0,,1,1,100.0,73.9,1,3,0,3,-4
Ivica Zubac,"Mon
3/25",LAC,vs,IND,"L
116-133",24,9,11,2,0,0,4,8,50.0,0,0,,1,2,50.0,50.7,4,7,0,2,-20
Ivica Zubac,"Sun
3/24",LAC,vs,PHI,"L
107-121",29,13,10,2,0,4,5,9,55.6,0,0,,3,4,75.0,60.4,3,7,0,0,=+5
Ivica Zubac,"Fri
3/22",LAC,@,POR,"W
125-117",18,6,8,0,1,1,3,3,100.0,0,0,,0,0,,100.0,1,7,3,5,=+14
Ivica Zubac,"Wed
3/20",LAC,@,POR,"W
116-103",24,14,9,2,4,2,7,9,77.8,0,0,,0,0,,77.8,4,5,1,2,=+12
Ivica Zubac,"Sun
3/17",LAC,vs,ATL,"L
93-110",23,6,6,1,0,1,1,1,100.0,0,0,,4,4,100.0,108.7,4,2,1,2,-20
Ivica Zubac,"Fri
3/15",LAC,@,NOP,"L
104-112",33,9,11,2,1,1,4,7,57.1,0,0,,1,2,50.0,57.1,2,9,1,3,-12
Ivica Zubac,"Thu
3/14",LAC,@,CHI,"W
126-111",32,6,8,2,0,0,2,3,66.7,0,0,,2,2,100.0,77.3,2,6,2,1,=+23
Ivica Zubac,"Tue
3/12",LAC,vs,MIN,"L
100-118",27,10,8,1,0,0,3,5,60.0,0,0,,4,4,100.0,74.0,3,5,2,2,-19
Ivica Zubac,"Sun
3/10",LAC,vs,MIL,"L
117-124",26,18,6,1,1,1,9,11,81.8,0,0,,0,0,,81.8,3,3,1,5,-19
Ivica Zubac,"Sat
3/9",LAC,vs,CHI,"W
112-102",25,16,9,2,0,1,7,9,77.8,0,0,,2,2,100.0,81.0,2,7,1,3,=+18
Ivica Zubac,"Wed
3/6",LAC,@,HOU,"W
122-116",15,3,5,1,0,2,1,4,25.0,0,0,,1,2,50.0,30.7,2,3,1,1,-13
Ivica Zubac,"Mon
3/4",LAC,@,MIL,"L
106-113",24,6,11,4,0,0,2,4,50.0,0,0,,2,2,100.0,61.5,4,7,2,3,=+3
Ivica Zubac,"Sun
3/3",LAC,@,MIN,"W
89-88",19,2,2,1,0,0,1,2,50.0,0,0,,0,0,,50.0,0,2,1,0,-11
Ivica Zubac,"Fri
4/12",LAC,vs,UTA,"L
109-110",10,10,2,0,0,1,5,6,83.3,0,0,,0,0,,83.3,2,0,0,0,=+8
Ivica Zubac,"Tue
4/9",LAC,@,PHX,"W
105-92",28,17,13,2,0,2,8,13,61.5,0,0,,1,1,100.0,63.2,2,11,3,0,=+17
Ivica Zubac,"Sun
4/7",LAC,vs,CLE,"W
120-118",27,14,11,1,0,0,7,10,70.0,0,0,,0,0,,70.0,4,7,3,1,-10
Ivica Zubac,"Fri
4/5",LAC,vs,UTA,"W
131-102",24,12,10,2,1,3,5,6,83.3,0,0,,2,2,100.0,87.2,2,8,0,4,=+15
Ivica Zubac,"Thu
4/4",LAC,vs,DEN,"W
102-100",35,14,15,1,1,0,4,11,36.4,0,0,,6,6,100.0,51.3,1,14,0,4,-5
Ivica Zubac,"Tue
4/2",LAC,@,SAC,"L
95-109",29,10,11,3,1,1,5,14,35.7,0,0,,0,2,0.0,33.6,4,7,0,3,-6
